FECHA;INDICATIVO;TEMP_sup_30
01-03-2017;1387E;0
01-04-2017;1387E;0
01-05-2017;1387E;1
01-06-2017;1387E;3
01-07-2017;1387E;2
01-08-2017;1387E;1
01-09-2017;1387E;0
01-10-2017;1387E;1
01-11-2017;1387E;0
01-12-2017;1387E;0
01-01-2017;1428;0
01-02-2017;1428;0
01-03-2017;1428;0
01-04-2017;1428;0
01-05-2017;1428;2
01-06-2017;1428;5
01-07-2017;1428;3
01-08-2017;1428;4
01-09-2017;1428;0
01-10-2017;1428;0
01-11-2017;1428;0
01-12-2017;1428;0
01-01-2017;8175;0
01-02-2017;8175;0
01-03-2017;8175;0
01-04-2017;8175;0
01-05-2017;8175;4
01-06-2017;8175;22
01-07-2017;8175;27
01-08-2017;8175;24
01-09-2017;8175;11
01-10-2017;8175;2
01-11-2017;8175;0
01-12-2017;8175;0
01-01-2017;8178D;0
01-02-2017;8178D;0
01-03-2017;8178D;0
01-04-2017;8178D;0
01-05-2017;8178D;6
01-06-2017;8178D;24
01-07-2017;8178D;28
01-08-2017;8178D;26
01-09-2017;8178D;12
01-10-2017;8178D;5
01-11-2017;8178D;0
01-12-2017;8178D;0
01-01-2017;8025;0
01-02-2017;8025;0
01-03-2017;8025;1
01-04-2017;8025;0
01-05-2017;8025;0
01-06-2017;8025;18
01-07-2017;8025;0
01-08-2017;8025;18
01-09-2017;8025;6
01-10-2017;8025;0
01-11-2017;8025;0
01-12-2017;8025;0
01-01-2017;8019;0
01-02-2017;8019;0
01-03-2017;8019;1
01-04-2017;8019;0
01-05-2017;8019;0
01-06-2017;8019;16
01-07-2017;8019;23
01-08-2017;8019;0
01-09-2017;8019;6
01-10-2017;8019;0
01-11-2017;8019;0
01-12-2017;8019;0
01-01-2017;6325O;0
01-02-2017;6325O;0
01-03-2017;6325O;0
01-04-2017;6325O;0
01-05-2017;6325O;8
01-06-2017;6325O;15
01-07-2017;6325O;17
01-08-2017;6325O;27
01-09-2017;6325O;8
01-10-2017;6325O;2
01-11-2017;6325O;0
01-12-2017;6325O;0
01-01-2017;9091O;0
01-02-2017;9091O;0
01-03-2017;9091O;0
01-04-2017;9091O;0
01-05-2017;9091O;4
01-06-2017;9091O;10
01-07-2017;9091O;9
01-08-2017;9091O;10
01-09-2017;9091O;1
01-10-2017;9091O;0
01-11-2017;9091O;0
01-12-2017;9091O;0
01-01-2017;1212E;0
01-02-2017;1212E;0
01-03-2017;1212E;0
01-04-2017;1212E;0
01-05-2017;1212E;0
01-06-2017;1212E;1
01-07-2017;1212E;0
01-08-2017;1212E;0
01-09-2017;1212E;0
01-10-2017;1212E;1
01-11-2017;1212E;0
01-12-2017;1212E;0
01-01-2017;1208H;0
01-02-2017;1208H;0
01-03-2017;1208H;0
01-04-2017;1208H;0
01-05-2017;1208H;0
01-06-2017;1208H;0
01-07-2017;1208H;0
01-08-2017;1208H;1
01-09-2017;1208H;0
01-10-2017;1208H;0
01-11-2017;1208H;0
01-12-2017;1208H;0
01-01-2017;1249I;0
01-02-2017;1249I;0
01-03-2017;1249I;0
01-04-2017;1249I;0
01-05-2017;1249I;1
01-06-2017;1249I;4
01-07-2017;1249I;1
01-08-2017;1249I;1
01-09-2017;1249I;0
01-10-2017;1249I;1
01-11-2017;1249I;0
01-12-2017;1249I;0
01-01-2017;2444;0
01-02-2017;2444;0
01-03-2017;2444;0
01-04-2017;2444;0
01-05-2017;2444;0
01-06-2017;2444;14
01-07-2017;2444;15
01-08-2017;2444;18
01-09-2017;2444;0
01-10-2017;2444;0
01-11-2017;2444;0
01-12-2017;2444;0
01-01-2017;4452;0
01-02-2017;4452;0
01-03-2017;4452;0
01-04-2017;4452;5
01-05-2017;4452;13
01-06-2017;4452;27
01-07-2017;4452;31
01-08-2017;4452;29
01-09-2017;4452;23
01-10-2017;4452;19
01-11-2017;4452;0
01-12-2017;4452;0
01-01-2017;B954;0
01-02-2017;B954;0
01-03-2017;B954;0
01-04-2017;B954;0
01-05-2017;B954;0
01-06-2017;B954;6
01-07-2017;B954;14
01-08-2017;B954;12
01-09-2017;B954;0
01-10-2017;B954;0
01-11-2017;B954;0
01-12-2017;B954;0
01-01-2017;B893;0
01-02-2017;B893;0
01-03-2017;B893;0
01-04-2017;B893;0
01-05-2017;B893;0
01-06-2017;B893;17
01-07-2017;B893;21
01-08-2017;B893;22
01-09-2017;B893;0
01-10-2017;B893;0
01-11-2017;B893;0
01-12-2017;B893;0
01-01-2017;B228;0
01-02-2017;B228;0
01-03-2017;B228;0
01-04-2017;B228;0
01-05-2017;B228;0
01-06-2017;B228;10
01-07-2017;B228;18
01-08-2017;B228;25
01-09-2017;B228;2
01-10-2017;B228;0
01-11-2017;B228;0
01-12-2017;B228;0
01-01-2017;B278;0
01-02-2017;B278;0
01-03-2017;B278;0
01-04-2017;B278;0
01-05-2017;B278;2
01-06-2017;B278;20
01-07-2017;B278;25
01-08-2017;B278;27
01-09-2017;B278;4
01-10-2017;B278;0
01-11-2017;B278;0
01-12-2017;B278;0
01-01-2017;0200E;0
01-02-2017;0200E;0
01-03-2017;0200E;0
01-04-2017;0200E;0
01-05-2017;0200E;0
01-06-2017;0200E;8
01-07-2017;0200E;11
01-08-2017;0200E;12
01-09-2017;0200E;0
01-10-2017;0200E;0
01-11-2017;0200E;0
01-12-2017;0200E;0
01-01-2017;0076;0
01-02-2017;0076;0
01-03-2017;0076;0
01-04-2017;0076;0
01-05-2017;0076;0
01-06-2017;0076;6
01-07-2017;0076;5
01-08-2017;0076;13
01-09-2017;0076;0
01-10-2017;0076;0
01-11-2017;0076;0
01-12-2017;0076;0
01-01-2017;1082;0
01-02-2017;1082;0
01-03-2017;1082;0
01-04-2017;1082;0
01-05-2017;1082;3
01-06-2017;1082;5
01-07-2017;1082;4
01-08-2017;1082;4
01-09-2017;1082;2
01-10-2017;1082;2
01-11-2017;1082;0
01-12-2017;1082;0
01-01-2017;2331;0
01-02-2017;2331;0
01-03-2017;2331;0
01-04-2017;2331;0
01-05-2017;2331;1
01-06-2017;2331;12
01-07-2017;2331;14
01-08-2017;2331;15
01-09-2017;2331;1
01-10-2017;2331;0
01-11-2017;2331;0
01-12-2017;2331;0
01-01-2017;3469A;0
01-02-2017;3469A;0
01-03-2017;3469A;0
01-04-2017;3469A;0
01-05-2017;3469A;8
01-06-2017;3469A;22
01-07-2017;3469A;28
01-08-2017;3469A;27
01-09-2017;3469A;17
01-10-2017;3469A;13
01-11-2017;3469A;0
01-12-2017;3469A;0
01-01-2017;5973;0
01-02-2017;5973;0
01-03-2017;5973;0
01-04-2017;5973;0
01-05-2017;5973;1
01-06-2017;5973;11
01-07-2017;5973;6
01-08-2017;5973;14
01-09-2017;5973;7
01-10-2017;5973;0
01-11-2017;5973;0
01-12-2017;5973;0
01-01-2017;5960;0
01-02-2017;5960;0
01-03-2017;5960;0
01-04-2017;5960;3
01-05-2017;5960;11
01-06-2017;5960;25
01-07-2017;5960;25
01-08-2017;5960;27
01-09-2017;5960;23
01-10-2017;5960;16
01-11-2017;5960;0
01-12-2017;5960;0
01-01-2017;5910;0
01-02-2017;5910;0
01-03-2017;5910;0
01-04-2017;5910;1
01-05-2017;5910;6
01-06-2017;5910;15
01-07-2017;5910;18
01-08-2017;5910;25
01-09-2017;5910;14
01-10-2017;5910;12
01-11-2017;5910;0
01-12-2017;5910;0
01-01-2017;6001;0
01-02-2017;6001;0
01-03-2017;6001;0
01-04-2017;6001;0
01-05-2017;6001;0
01-06-2017;6001;3
01-07-2017;6001;0
01-08-2017;6001;5
01-09-2017;6001;0
01-10-2017;6001;0
01-11-2017;6001;0
01-12-2017;6001;0
01-01-2017;1111;0
01-02-2017;1111;0
01-03-2017;1111;0
01-04-2017;1111;0
01-05-2017;1111;0
01-06-2017;1111;0
01-07-2017;1111;0
01-08-2017;1111;0
01-09-2017;1111;0
01-10-2017;1111;1
01-11-2017;1111;0
01-12-2017;1111;0
01-01-2017;1109;0
01-02-2017;1109;0
01-03-2017;1109;0
01-04-2017;1109;0
01-05-2017;1109;1
01-06-2017;1109;2
01-07-2017;1109;0
01-08-2017;1109;1
01-09-2017;1109;0
01-10-2017;1109;1
01-11-2017;1109;0
01-12-2017;1109;0
01-01-2017;8500A;0
01-02-2017;8500A;0
01-03-2017;8500A;0
01-04-2017;8500A;0
01-05-2017;8500A;1
01-06-2017;8500A;19
01-07-2017;8500A;25
01-08-2017;8500A;22
01-09-2017;8500A;2
01-10-2017;8500A;0
01-11-2017;8500A;0
01-12-2017;8500A;0
01-01-2017;5000C;0
01-02-2017;5000C;0
01-03-2017;5000C;0
01-04-2017;5000C;0
01-05-2017;5000C;0
01-06-2017;5000C;1
01-07-2017;5000C;11
01-08-2017;5000C;5
01-09-2017;5000C;3
01-10-2017;5000C;0
01-11-2017;5000C;0
01-12-2017;5000C;0
01-01-2017;4121;0
01-02-2017;4121;0
01-03-2017;4121;0
01-04-2017;4121;0
01-05-2017;4121;11
01-06-2017;4121;24
01-07-2017;4121;27
01-08-2017;4121;26
01-09-2017;4121;18
01-10-2017;4121;10
01-11-2017;4121;0
01-12-2017;4121;0
01-01-2017;5402;0
01-02-2017;5402;0
01-03-2017;5402;0
01-04-2017;5402;6
01-05-2017;5402;15
01-06-2017;5402;30
01-07-2017;5402;30
01-08-2017;5402;0
01-09-2017;5402;28
01-10-2017;5402;20
01-11-2017;5402;0
01-12-2017;5402;0
01-01-2017;8096;0
01-02-2017;8096;0
01-03-2017;8096;0
01-04-2017;8096;0
01-05-2017;8096;4
01-06-2017;8096;20
01-07-2017;8096;27
01-08-2017;8096;23
01-09-2017;8096;6
01-10-2017;8096;0
01-11-2017;8096;0
01-12-2017;8096;0
01-01-2017;1014;0
01-02-2017;1014;0
01-03-2017;1014;0
01-04-2017;1014;0
01-05-2017;1014;3
01-06-2017;1014;4
01-07-2017;1014;4
01-08-2017;1014;3
01-09-2017;1014;0
01-10-2017;1014;1
01-11-2017;1014;0
01-12-2017;1014;0
01-01-2017;1024E;0
01-02-2017;1024E;0
01-03-2017;1024E;0
01-04-2017;1024E;0
01-05-2017;1024E;2
01-06-2017;1024E;4
01-07-2017;1024E;3
01-08-2017;1024E;2
01-09-2017;1024E;0
01-10-2017;1024E;0
01-11-2017;1024E;0
01-12-2017;1024E;0
01-01-2017;0367;0
01-02-2017;0367;0
01-03-2017;0367;0
01-04-2017;0367;0
01-05-2017;0367;6
01-06-2017;0367;18
01-07-2017;0367;22
01-08-2017;0367;24
01-09-2017;0367;2
01-10-2017;0367;0
01-11-2017;0367;0
01-12-2017;0367;0
01-01-2017;5530E;0
01-02-2017;5530E;0
01-03-2017;5530E;0
01-04-2017;5530E;5
01-05-2017;5530E;20
01-06-2017;5530E;27
01-07-2017;5530E;31
01-08-2017;5530E;28
01-09-2017;5530E;24
01-10-2017;5530E;17
01-11-2017;5530E;0
01-12-2017;5530E;0
01-01-2017;5514;0
01-02-2017;5514;0
01-03-2017;5514;0
01-04-2017;5514;0
01-05-2017;5514;9
01-06-2017;5514;26
01-07-2017;5514;29
01-08-2017;5514;27
01-09-2017;5514;15
01-10-2017;5514;6
01-11-2017;5514;0
01-12-2017;5514;0
01-01-2017;3013;0
01-02-2017;3013;0
01-03-2017;3013;0
01-04-2017;3013;0
01-05-2017;3013;2
01-06-2017;3013;15
01-07-2017;3013;21
01-08-2017;3013;22
01-09-2017;3013;0
01-10-2017;3013;0
01-11-2017;3013;0
01-12-2017;3013;0
01-01-2017;4642E;0
01-02-2017;4642E;0
01-03-2017;4642E;0
01-04-2017;4642E;1
01-05-2017;4642E;7
01-06-2017;4642E;23
01-07-2017;4642E;25
01-08-2017;4642E;28
01-09-2017;4642E;18
01-10-2017;4642E;14
01-11-2017;4642E;0
01-12-2017;4642E;0
01-01-2017;9898;0
01-02-2017;9898;0
01-03-2017;9898;0
01-04-2017;9898;0
01-05-2017;9898;4
01-06-2017;9898;16
01-07-2017;9898;22
01-08-2017;9898;21
01-09-2017;9898;2
01-10-2017;9898;0
01-11-2017;9898;0
01-12-2017;9898;0
01-01-2017;5270B;0
01-02-2017;5270B;0
01-03-2017;5270B;0
01-04-2017;5270B;1
01-05-2017;5270B;12
01-06-2017;5270B;24
01-07-2017;5270B;27
01-08-2017;5270B;28
01-09-2017;5270B;12
01-10-2017;5270B;8
01-11-2017;5270B;0
01-12-2017;5270B;0
01-01-2017;9170;0
01-02-2017;9170;0
01-03-2017;9170;0
01-04-2017;9170;0
01-05-2017;9170;8
01-06-2017;9170;16
01-07-2017;9170;21
01-08-2017;9170;18
01-09-2017;9170;1
01-10-2017;9170;0
01-11-2017;9170;0
01-12-2017;9170;0
01-01-2017;C249I;0
01-02-2017;C249I;0
01-03-2017;C249I;0
01-04-2017;C249I;1
01-05-2017;C249I;0
01-06-2017;C249I;2
01-07-2017;C249I;0
01-08-2017;C249I;9
01-09-2017;C249I;1
01-10-2017;C249I;4
01-11-2017;C249I;0
01-12-2017;C249I;0
01-01-2017;C649I;0
01-02-2017;C649I;0
01-03-2017;C649I;0
01-04-2017;C649I;2
01-05-2017;C649I;0
01-06-2017;C649I;0
01-07-2017;C649I;1
01-08-2017;C649I;0
01-09-2017;C649I;0
01-10-2017;C649I;5
01-11-2017;C649I;0
01-12-2017;C649I;0
01-01-2017;C029O;0
01-02-2017;C029O;0
01-03-2017;C029O;1
01-04-2017;C029O;1
01-05-2017;C029O;0
01-06-2017;C029O;8
01-07-2017;C029O;6
01-08-2017;C029O;21
01-09-2017;C029O;7
01-10-2017;C029O;8
01-11-2017;C029O;0
01-12-2017;C029O;0
01-01-2017;2661;0
01-02-2017;2661;0
01-03-2017;2661;0
01-04-2017;2661;0
01-05-2017;2661;0
01-06-2017;2661;11
01-07-2017;2661;12
01-08-2017;2661;10
01-09-2017;2661;0
01-10-2017;2661;1
01-11-2017;2661;0
01-12-2017;2661;0
01-01-2017;1549;0
01-02-2017;1549;0
01-03-2017;1549;0
01-04-2017;1549;0
01-05-2017;1549;2
01-06-2017;1549;15
01-07-2017;1549;19
01-08-2017;1549;19
01-09-2017;1549;3
01-10-2017;1549;7
01-11-2017;1549;0
01-12-2017;1549;0
01-01-2017;9771C;0
01-02-2017;9771C;0
01-03-2017;9771C;0
01-04-2017;9771C;0
01-05-2017;9771C;12
01-06-2017;9771C;23
01-07-2017;9771C;30
01-08-2017;9771C;26
01-09-2017;9771C;4
01-10-2017;9771C;0
01-11-2017;9771C;0
01-12-2017;9771C;0
01-01-2017;1505;0
01-02-2017;1505;0
01-03-2017;1505;0
01-04-2017;1505;0
01-05-2017;1505;1
01-06-2017;1505;4
01-07-2017;1505;2
01-08-2017;1505;5
01-09-2017;1505;0
01-10-2017;1505;1
01-11-2017;1505;0
01-12-2017;1505;0
01-01-2017;3191E;0
01-02-2017;3191E;0
01-03-2017;3191E;0
01-04-2017;3191E;0
01-05-2017;3191E;0
01-06-2017;3191E;16
01-07-2017;3191E;18
01-08-2017;3191E;19
01-09-2017;3191E;1
01-10-2017;3191E;0
01-11-2017;3191E;0
01-12-2017;3191E;0
01-01-2017;3129;0
01-02-2017;3129;0
01-03-2017;3129;0
01-04-2017;3129;0
01-05-2017;3129;7
01-06-2017;3129;22
01-07-2017;3129;27
01-08-2017;3129;24
01-09-2017;3129;9
01-10-2017;3129;4
01-11-2017;3129;0
01-12-2017;3129;0
01-01-2017;3196;0
01-02-2017;3196;0
01-03-2017;3196;0
01-04-2017;3196;0
01-05-2017;3196;5
01-06-2017;3196;23
01-07-2017;3196;27
01-08-2017;3196;23
01-09-2017;3196;8
01-10-2017;3196;4
01-11-2017;3196;0
01-12-2017;3196;0
01-01-2017;3200;0
01-02-2017;3200;0
01-03-2017;3200;0
01-04-2017;3200;0
01-05-2017;3200;8
01-06-2017;3200;22
01-07-2017;3200;27
01-08-2017;3200;23
01-09-2017;3200;8
01-10-2017;3200;6
01-11-2017;3200;0
01-12-2017;3200;0
01-01-2017;3195;0
01-02-2017;3195;0
01-03-2017;3195;0
01-04-2017;3195;0
01-05-2017;3195;6
01-06-2017;3195;22
01-07-2017;3195;0
01-08-2017;3195;0
01-09-2017;3195;8
01-10-2017;3195;0
01-11-2017;3195;0
01-12-2017;3195;0
01-01-2017;3175;0
01-02-2017;3175;0
01-03-2017;3175;0
01-04-2017;3175;0
01-05-2017;3175;8
01-06-2017;3175;23
01-07-2017;3175;27
01-08-2017;3175;24
01-09-2017;3175;11
01-10-2017;3175;6
01-11-2017;3175;0
01-12-2017;3175;0
01-01-2017;2462;0
01-02-2017;2462;0
01-03-2017;2462;0
01-04-2017;2462;0
01-05-2017;2462;0
01-06-2017;2462;0
01-07-2017;2462;1
01-08-2017;2462;0
01-09-2017;2462;0
01-10-2017;2462;0
01-11-2017;2462;0
01-12-2017;2462;0
01-01-2017;6155A;0
01-02-2017;6155A;0
01-03-2017;6155A;0
01-04-2017;6155A;2
01-05-2017;6155A;2
01-06-2017;6155A;14
01-07-2017;6155A;17
01-08-2017;6155A;17
01-09-2017;6155A;10
01-10-2017;6155A;1
01-11-2017;6155A;0
01-12-2017;6155A;0
01-01-2017;6000A;0
01-02-2017;6000A;0
01-03-2017;6000A;0
01-04-2017;6000A;0
01-05-2017;6000A;0
01-06-2017;6000A;3
01-07-2017;6000A;13
01-08-2017;6000A;10
01-09-2017;6000A;6
01-10-2017;6000A;0
01-11-2017;6000A;0
01-12-2017;6000A;0
01-01-2017;7178I;0
01-02-2017;7178I;0
01-03-2017;7178I;3
01-04-2017;7178I;3
01-05-2017;7178I;8
01-06-2017;7178I;29
01-07-2017;7178I;30
01-08-2017;7178I;28
01-09-2017;7178I;22
01-10-2017;7178I;7
01-11-2017;7178I;0
01-12-2017;7178I;0
01-01-2017;7228;0
01-02-2017;7228;0
01-03-2017;7228;3
01-04-2017;7228;3
01-05-2017;7228;6
01-06-2017;7228;28
01-07-2017;7228;30
01-08-2017;7228;28
01-09-2017;7228;19
01-10-2017;7228;5
01-11-2017;7228;0
01-12-2017;7228;0
01-01-2017;7031;0
01-02-2017;7031;0
01-03-2017;7031;1
01-04-2017;7031;0
01-05-2017;7031;0
01-06-2017;7031;7
01-07-2017;7031;6
01-08-2017;7031;9
01-09-2017;7031;8
01-10-2017;7031;0
01-11-2017;7031;0
01-12-2017;7031;0
01-01-2017;9262;0
01-02-2017;9262;0
01-03-2017;9262;0
01-04-2017;9262;0
01-05-2017;9262;4
01-06-2017;9262;13
01-07-2017;9262;13
01-08-2017;9262;15
01-09-2017;9262;0
01-10-2017;9262;0
01-11-2017;9262;0
01-12-2017;9262;0
01-01-2017;9263D;0
01-02-2017;9263D;0
01-03-2017;9263D;0
01-04-2017;9263D;0
01-05-2017;9263D;6
01-06-2017;9263D;13
01-07-2017;9263D;15
01-08-2017;9263D;15
01-09-2017;9263D;2
01-10-2017;9263D;0
01-11-2017;9263D;0
01-12-2017;9263D;0
01-01-2017;1690A;0
01-02-2017;1690A;0
01-03-2017;1690A;1
01-04-2017;1690A;7
01-05-2017;1690A;9
01-06-2017;1690A;15
01-07-2017;1690A;19
01-08-2017;1690A;23
01-09-2017;1690A;5
01-10-2017;1690A;13
01-11-2017;1690A;0
01-12-2017;1690A;0
01-01-2017;1484C;0
01-02-2017;1484C;0
01-03-2017;1484C;0
01-04-2017;1484C;0
01-05-2017;1484C;2
01-06-2017;1484C;5
01-07-2017;1484C;4
01-08-2017;1484C;4
01-09-2017;1484C;0
01-10-2017;1484C;1
01-11-2017;1484C;0
01-12-2017;1484C;0
01-01-2017;1495;0
01-02-2017;1495;0
01-03-2017;1495;0
01-04-2017;1495;0
01-05-2017;1495;0
01-06-2017;1495;6
01-07-2017;1495;0
01-08-2017;1495;6
01-09-2017;1495;0
01-10-2017;1495;2
01-11-2017;1495;0
01-12-2017;1495;0
01-01-2017;2867;0
01-02-2017;2867;0
01-03-2017;2867;0
01-04-2017;2867;0
01-05-2017;2867;4
01-06-2017;2867;19
01-07-2017;2867;18
01-08-2017;2867;20
01-09-2017;2867;4
01-10-2017;2867;6
01-11-2017;2867;0
01-12-2017;2867;0
01-01-2017;2870;0
01-02-2017;2870;0
01-03-2017;2870;0
01-04-2017;2870;0
01-05-2017;2870;3
01-06-2017;2870;20
01-07-2017;2870;20
01-08-2017;2870;22
01-09-2017;2870;5
01-10-2017;2870;6
01-11-2017;2870;0
01-12-2017;2870;0
01-01-2017;C929I;0
01-02-2017;C929I;0
01-03-2017;C929I;1
01-04-2017;C929I;0
01-05-2017;C929I;0
01-06-2017;C929I;0
01-07-2017;C929I;0
01-08-2017;C929I;0
01-09-2017;C929I;1
01-10-2017;C929I;1
01-11-2017;C929I;0
01-12-2017;C929I;0
01-01-2017;C430E;0
01-02-2017;C430E;0
01-03-2017;C430E;0
01-04-2017;C430E;0
01-05-2017;C430E;0
01-06-2017;C430E;0
01-07-2017;C430E;0
01-08-2017;C430E;0
01-09-2017;C430E;0
01-10-2017;C430E;0
01-11-2017;C430E;0
01-12-2017;C430E;0
01-01-2017;C139E;0
01-02-2017;C139E;0
01-03-2017;C139E;2
01-04-2017;C139E;0
01-05-2017;C139E;0
01-06-2017;C139E;0
01-07-2017;C139E;1
01-08-2017;C139E;0
01-09-2017;C139E;0
01-10-2017;C139E;2
01-11-2017;C139E;0
01-12-2017;C139E;0
01-01-2017;C449C;0
01-02-2017;C449C;0
01-03-2017;C449C;2
01-04-2017;C449C;1
01-05-2017;C449C;2
01-06-2017;C449C;5
01-07-2017;C449C;7
01-08-2017;C449C;15
01-09-2017;C449C;5
01-10-2017;C449C;5
01-11-2017;C449C;0
01-12-2017;C449C;0
01-01-2017;C447A;0
01-02-2017;C447A;0
01-03-2017;C447A;0
01-04-2017;C447A;2
01-05-2017;C447A;0
01-06-2017;C447A;0
01-07-2017;C447A;5
01-08-2017;C447A;13
01-09-2017;C447A;1
01-10-2017;C447A;6
01-11-2017;C447A;0
01-12-2017;C447A;0
01-01-2017;C429I;0
01-02-2017;C429I;0
01-03-2017;C429I;4
01-04-2017;C429I;2
01-05-2017;C429I;1
01-06-2017;C429I;6
01-07-2017;C429I;4
01-08-2017;C429I;15
01-09-2017;C429I;6
01-10-2017;C429I;8
01-11-2017;C429I;0
01-12-2017;C429I;0
01-01-2017;2465;0
01-02-2017;2465;0
01-03-2017;2465;0
01-04-2017;2465;0
01-05-2017;2465;1
01-06-2017;2465;16
01-07-2017;2465;17
01-08-2017;2465;19
01-09-2017;2465;1
01-10-2017;2465;0
01-11-2017;2465;0
01-12-2017;2465;0
01-01-2017;5796;0
01-02-2017;5796;0
01-03-2017;5796;1
01-04-2017;5796;5
01-05-2017;5796;15
01-06-2017;5796;26
01-07-2017;5796;28
01-08-2017;5796;29
01-09-2017;5796;22
01-10-2017;5796;19
01-11-2017;5796;0
01-12-2017;5796;0
01-01-2017;5783;0
01-02-2017;5783;0
01-03-2017;5783;0
01-04-2017;5783;4
01-05-2017;5783;14
01-06-2017;5783;28
01-07-2017;5783;29
01-08-2017;5783;29
01-09-2017;5783;27
01-10-2017;5783;20
01-11-2017;5783;0
01-12-2017;5783;0
01-01-2017;2030;0
01-02-2017;2030;0
01-03-2017;2030;0
01-04-2017;2030;0
01-05-2017;2030;1
01-06-2017;2030;14
01-07-2017;2030;14
01-08-2017;2030;18
01-09-2017;2030;0
01-10-2017;2030;1
01-11-2017;2030;0
01-12-2017;2030;0
01-01-2017;0016A;0
01-02-2017;0016A;0
01-03-2017;0016A;0
01-04-2017;0016A;0
01-05-2017;0016A;0
01-06-2017;0016A;19
01-07-2017;0016A;23
01-08-2017;0016A;24
01-09-2017;0016A;5
01-10-2017;0016A;0
01-11-2017;0016A;0
01-12-2017;0016A;0
01-01-2017;9981A;0
01-02-2017;9981A;0
01-03-2017;9981A;1
01-04-2017;9981A;1
01-05-2017;9981A;10
01-06-2017;9981A;22
01-07-2017;9981A;29
01-08-2017;9981A;29
01-09-2017;9981A;12
01-10-2017;9981A;3
01-11-2017;9981A;0
01-12-2017;9981A;0
01-01-2017;9381I;0
01-02-2017;9381I;0
01-03-2017;9381I;0
01-04-2017;9381I;0
01-05-2017;9381I;5
01-06-2017;9381I;18
01-07-2017;9381I;23
01-08-2017;9381I;23
01-09-2017;9381I;2
01-10-2017;9381I;2
01-11-2017;9381I;0
01-12-2017;9381I;0
01-01-2017;8368U;0
01-02-2017;8368U;0
01-03-2017;8368U;0
01-04-2017;8368U;0
01-05-2017;8368U;6
01-06-2017;8368U;21
01-07-2017;8368U;25
01-08-2017;8368U;22
01-09-2017;8368U;4
01-10-2017;8368U;0
01-11-2017;8368U;0
01-12-2017;8368U;0
01-01-2017;3260B;0
01-02-2017;3260B;0
01-03-2017;3260B;0
01-04-2017;3260B;1
01-05-2017;3260B;14
01-06-2017;3260B;24
01-07-2017;3260B;27
01-08-2017;3260B;27
01-09-2017;3260B;18
01-10-2017;3260B;13
01-11-2017;3260B;0
01-12-2017;3260B;0
01-01-2017;8416;0
01-02-2017;8416;0
01-03-2017;8416;0
01-04-2017;8416;0
01-05-2017;8416;0
01-06-2017;8416;13
01-07-2017;8416;15
01-08-2017;8416;12
01-09-2017;8416;3
01-10-2017;8416;1
01-11-2017;8416;0
01-12-2017;8416;0
01-01-2017;8414A;0
01-02-2017;8414A;0
01-03-2017;8414A;1
01-04-2017;8414A;0
01-05-2017;8414A;0
01-06-2017;8414A;20
01-07-2017;8414A;26
01-08-2017;8414A;22
01-09-2017;8414A;6
01-10-2017;8414A;1
01-11-2017;8414A;0
01-12-2017;8414A;0
01-01-2017;2422;0
01-02-2017;2422;0
01-03-2017;2422;0
01-04-2017;2422;0
01-05-2017;2422;5
01-06-2017;2422;20
01-07-2017;2422;22
01-08-2017;2422;22
01-09-2017;2422;3
01-10-2017;2422;3
01-11-2017;2422;0
01-12-2017;2422;0
01-01-2017;2539;0
01-02-2017;2539;0
01-03-2017;2539;0
01-04-2017;2539;0
01-05-2017;2539;1
01-06-2017;2539;15
01-07-2017;2539;16
01-08-2017;2539;12
01-09-2017;2539;1
01-10-2017;2539;0
01-11-2017;2539;0
01-12-2017;2539;0
01-01-2017;2614;0
01-02-2017;2614;0
01-03-2017;2614;0
01-04-2017;2614;0
01-05-2017;2614;7
01-06-2017;2614;20
01-07-2017;2614;21
01-08-2017;2614;22
01-09-2017;2614;5
01-10-2017;2614;5
01-11-2017;2614;0
01-12-2017;2614;0
01-01-2017;9390;0
01-02-2017;9390;0
01-03-2017;9390;0
01-04-2017;9390;0
01-05-2017;9390;6
01-06-2017;9390;17
01-07-2017;9390;19
01-08-2017;9390;20
01-09-2017;9390;3
01-10-2017;9390;1
01-11-2017;9390;0
01-12-2017;9390;0
01-01-2017;9434;0
01-02-2017;9434;0
01-03-2017;9434;0
01-04-2017;9434;0
01-05-2017;9434;12
01-06-2017;9434;21
01-07-2017;9434;27
01-08-2017;9434;23
01-09-2017;9434;4
01-10-2017;9434;0
01-11-2017;9434;0
01-12-2017;9434;0
01-01-2018;1387;0
01-02-2018;1387;0
01-03-2018;1387;0
01-04-2018;1387;0
01-05-2018;1387;0
01-06-2018;1387;0
01-07-2018;1387;0
01-08-2018;1387;0
01-09-2018;1387;1
01-10-2018;1387;0
01-11-2018;1387;0
01-12-2018;1387;0
01-01-2018;1387E;0
01-02-2018;1387E;0
01-03-2018;1387E;0
01-04-2018;1387E;0
01-05-2018;1387E;0
01-06-2018;1387E;1
01-07-2018;1387E;1
01-08-2018;1387E;2
01-09-2018;1387E;3
01-10-2018;1387E;0
01-11-2018;1387E;0
01-12-2018;1387E;0
01-01-2018;1428;0
01-02-2018;1428;0
01-03-2018;1428;0
01-04-2018;1428;0
01-05-2018;1428;0
01-06-2018;1428;4
01-07-2018;1428;1
01-08-2018;1428;9
01-09-2018;1428;5
01-10-2018;1428;0
01-11-2018;1428;0
