Fecha;Estacion;DIAS_GRA
01-05-2016;1549;9.1
01-06-2016;1549;12.9
01-07-2016;1549;15.4
01-08-2016;1549;14.7
01-09-2016;1549;12.3
01-10-2016;1549;9.2
01-11-2016;1549;4.4
01-12-2016;1549;1.2
01-01-2016;9771C;3.1
01-02-2016;9771C;3.2
01-03-2016;9771C;4.1
01-04-2016;9771C;7.4
01-05-2016;9771C;10.0
01-06-2016;9771C;15.5
01-07-2016;9771C;18.6
01-08-2016;9771C;17.6
01-09-2016;9771C;15.7
01-10-2016;9771C;11.6
01-11-2016;9771C;4.8
01-12-2016;9771C;2.4
01-01-2016;1505;4.7
01-02-2016;1505;3.5
01-03-2016;1505;2.5
01-04-2016;1505;4.1
01-05-2016;1505;7.9
01-06-2016;1505;10.9
01-07-2016;1505;13.0
01-08-2016;1505;11.4
01-09-2016;1505;10.8
01-10-2016;1505;7.8
01-11-2016;1505;3.5
01-12-2016;1505;2.0
01-01-2016;3191E;3.3
01-02-2016;3191E;2.6
01-03-2016;3191E;2.5
01-04-2016;3191E;5.2
01-05-2016;3191E;8.6
01-06-2016;3191E;14.8
01-07-2016;3191E;18.4
01-08-2016;3191E;18.9
01-09-2016;3191E;15.4
01-10-2016;3191E;11.6
01-11-2016;3191E;4.8
01-12-2016;3191E;4.7
01-01-2016;3129;4.1
01-02-2016;3129;3.1
01-03-2016;3129;2.4
01-04-2016;3129;6.3
01-05-2016;3129;9.3
01-06-2016;3129;0
01-07-2016;3129;18.7
01-08-2016;3129;18.0
01-09-2016;3129;13.9
01-10-2016;3129;10.0
01-11-2016;3129;3.9
01-12-2016;3129;2.3
01-01-2016;3196;4.3
01-02-2016;3196;3.7
01-03-2016;3196;3.7
01-04-2016;3196;6.8
01-05-2016;3196;10.2
01-06-2016;3196;15.8
01-07-2016;3196;20.2
01-08-2016;3196;20.1
01-09-2016;3196;16.3
01-10-2016;3196;11.9
01-11-2016;3196;5.5
01-12-2016;3196;4.0
01-01-2016;3200;4.6
01-02-2016;3200;4.0
01-03-2016;3200;4.1
01-04-2016;3200;7.4
01-05-2016;3200;11.1
01-06-2016;3200;17.1
01-07-2016;3200;21.2
01-08-2016;3200;20.6
01-09-2016;3200;16.6
01-10-2016;3200;12.2
01-11-2016;3200;5.9
01-12-2016;3200;3.7
01-01-2016;3195;5.3
01-02-2016;3195;4.5
01-03-2016;3195;4.5
01-04-2016;3195;7.5
01-05-2016;3195;11.0
01-06-2016;3195;16.9
01-07-2016;3195;21.0
01-08-2016;3195;20.6
01-09-2016;3195;17.0
01-10-2016;3195;12.6
01-11-2016;3195;6.2
01-12-2016;3195;5.0
01-01-2016;3175;3.3
01-02-2016;3175;1.7
01-03-2016;3175;0.8
01-04-2016;3175;5.1
01-05-2016;3175;8.1
01-06-2016;3175;13.1
01-07-2016;3175;17.6
01-08-2016;3175;17.0
01-09-2016;3175;13.3
01-10-2016;3175;9.6
01-11-2016;3175;3.6
01-12-2016;3175;1.8
01-01-2016;2462;-1.7
01-02-2016;2462;-3.5
01-03-2016;2462;-3.5
01-04-2016;2462;-0.9
01-05-2016;2462;3.2
01-06-2016;2462;9.0
01-07-2016;2462;13.1
01-08-2016;2462;13.5
01-09-2016;2462;9.7
01-10-2016;2462;7.0
01-11-2016;2462;-0.3
01-12-2016;2462;0.7
01-01-2016;6155A;9.2
01-02-2016;6155A;9.9
01-03-2016;6155A;9.9
01-04-2016;6155A;12.8
01-05-2016;6155A;15.5
01-06-2016;6155A;19.0
01-07-2016;6155A;22.2
01-08-2016;6155A;23.2
01-09-2016;6155A;19.8
01-10-2016;6155A;17.1
01-11-2016;6155A;11.3
01-12-2016;6155A;10.2
01-01-2016;6000A;11.8
01-02-2016;6000A;12.1
01-03-2016;6000A;12.0
01-04-2016;6000A;14.0
01-05-2016;6000A;16.3
01-06-2016;6000A;19.7
01-07-2016;6000A;22.6
01-08-2016;6000A;23.8
01-09-2016;6000A;21.7
01-10-2016;6000A;19.1
01-11-2016;6000A;13.8
01-12-2016;6000A;12.3
01-01-2016;7178I;7.9
01-02-2016;7178I;8.4
01-03-2016;7178I;8.2
01-04-2016;7178I;12.0
01-05-2016;7178I;14.2
01-06-2016;7178I;18.9
01-07-2016;7178I;21.8
01-08-2016;7178I;21.6
01-09-2016;7178I;19.5
01-10-2016;7178I;16.5
01-11-2016;7178I;9.7
01-12-2016;7178I;8.8
01-01-2016;7228;6.8
01-02-2016;7228;7.6
01-03-2016;7228;7.1
01-04-2016;7228;11.0
01-05-2016;7228;13.2
01-06-2016;7228;17.8
01-07-2016;7228;20.8
01-08-2016;7228;20.8
01-09-2016;7228;18.4
01-10-2016;7228;15.7
01-11-2016;7228;8.7
01-12-2016;7228;7.7
01-01-2016;7031;7.8
01-02-2016;7031;8.7
01-03-2016;7031;8.7
01-04-2016;7031;12.0
01-05-2016;7031;14.5
01-06-2016;7031;18.8
01-07-2016;7031;22.0
01-08-2016;7031;22.7
01-09-2016;7031;19.9
01-10-2016;7031;17.3
01-11-2016;7031;10.4
01-12-2016;7031;9.7
01-01-2016;9262;4.5
01-02-2016;9262;3.6
01-03-2016;9262;4.3
01-04-2016;9262;6.8
01-05-2016;9262;10.4
01-06-2016;9262;13.6
01-07-2016;9262;16.2
01-08-2016;9262;16.3
01-09-2016;9262;14.4
01-10-2016;9262;9.8
01-11-2016;9262;5.9
01-12-2016;9262;2.3
01-01-2016;9263D;3.1
01-02-2016;9263D;1.8
01-03-2016;9263D;2.5
01-04-2016;9263D;4.8
01-05-2016;9263D;8.5
01-06-2016;9263D;11.9
01-07-2016;9263D;0
01-08-2016;9263D;14.7
01-09-2016;9263D;0
01-10-2016;9263D;0
01-11-2016;9263D;4.5
01-12-2016;9263D;1.1
01-01-2016;1690A;6.3
01-02-2016;1690A;5.0
01-03-2016;1690A;4.8
01-04-2016;1690A;7.0
01-05-2016;1690A;10.0
01-06-2016;1690A;13.7
01-07-2016;1690A;15.6
01-08-2016;1690A;15.1
01-09-2016;1690A;13.1
01-10-2016;1690A;10.2
01-11-2016;1690A;5.9
01-12-2016;1690A;3.8
01-01-2016;1484C;7.7
01-02-2016;1484C;6.9
01-03-2016;1484C;6.4
01-04-2016;1484C;7.6
01-05-2016;1484C;10.8
01-06-2016;1484C;13.4
01-07-2016;1484C;16.0
01-08-2016;1484C;15.4
01-09-2016;1484C;13.7
01-10-2016;1484C;12.1
01-11-2016;1484C;8.4
01-12-2016;1484C;7.6
01-01-2016;1495;7.0
01-02-2016;1495;0
01-03-2016;1495;5.9
01-04-2016;1495;0
01-05-2016;1495;10.4
01-06-2016;1495;13.2
01-07-2016;1495;15.7
01-08-2016;1495;0
01-09-2016;1495;13.7
01-10-2016;1495;11.9
01-11-2016;1495;0
01-12-2016;1495;6.6
01-01-2016;2867;0
01-02-2016;2867;1.3
01-03-2016;2867;-0.3
01-04-2016;2867;4.2
01-05-2016;2867;7.1
01-06-2016;2867;10.4
01-07-2016;2867;13.0
01-08-2016;2867;12.0
01-09-2016;2867;9.1
01-10-2016;2867;0
01-11-2016;2867;1.9
01-12-2016;2867;0.1
01-01-2016;2870;4.5
01-02-2016;2870;2.8
01-03-2016;2870;2.1
01-04-2016;2870;5.6
01-05-2016;2870;8.5
01-06-2016;2870;12.3
01-07-2016;2870;0
01-08-2016;2870;0
01-09-2016;2870;0
01-10-2016;2870;8.8
01-11-2016;2870;3.8
01-12-2016;2870;1.5
01-01-2016;C929I;18.5
01-02-2016;C929I;17.8
01-03-2016;C929I;17.2
01-04-2016;C929I;17.7
01-05-2016;C929I;18.8
01-06-2016;C929I;21.0
01-07-2016;C929I;0
01-08-2016;C929I;23.0
01-09-2016;C929I;23.1
01-10-2016;C929I;21.7
01-11-2016;C929I;20.0
01-12-2016;C929I;19.0
01-01-2016;C430E;4.6
01-02-2016;C430E;2.3
01-03-2016;C430E;2.0
01-04-2016;C430E;4.2
01-05-2016;C430E;5.1
01-06-2016;C430E;10.0
01-07-2016;C430E;14.3
01-08-2016;C430E;14.3
01-09-2016;C430E;11.3
01-10-2016;C430E;6.7
01-11-2016;C430E;2.9
01-12-2016;C430E;2.0
01-01-2016;C139E;0
01-02-2016;C139E;16.5
01-03-2016;C139E;15.7
01-04-2016;C139E;16.9
01-05-2016;C139E;17.6
01-06-2016;C139E;0
01-07-2016;C139E;0
01-08-2016;C139E;0
01-09-2016;C139E;0
01-10-2016;C139E;20.5
01-11-2016;C139E;0
01-12-2016;C139E;0
01-01-2016;C449C;16.7
01-02-2016;C449C;15.8
01-03-2016;C449C;15.6
01-04-2016;C449C;17.0
01-05-2016;C449C;18.1
01-06-2016;C449C;20.3
01-07-2016;C449C;22.2
01-08-2016;C449C;22.9
01-09-2016;C449C;22.0
01-10-2016;C449C;21.0
01-11-2016;C449C;18.5
01-12-2016;C449C;17.4
01-01-2016;C447A;11.8
01-02-2016;C447A;10.3
01-03-2016;C447A;10.1
01-04-2016;C447A;10.9
01-05-2016;C447A;12.0
01-06-2016;C447A;14.5
01-07-2016;C447A;16.5
01-08-2016;C447A;18.1
01-09-2016;C447A;0
01-10-2016;C447A;0
01-11-2016;C447A;12.9
01-12-2016;C447A;0
01-01-2016;C429I;16.1
01-02-2016;C429I;15.4
01-03-2016;C429I;0
01-04-2016;C429I;0
01-05-2016;C429I;17.0
01-06-2016;C429I;0
01-07-2016;C429I;0
01-08-2016;C429I;21.7
01-09-2016;C429I;0
01-10-2016;C429I;19.5
01-11-2016;C429I;0
01-12-2016;C429I;0
01-01-2016;2465;3.0
01-02-2016;2465;1.0
01-03-2016;2465;0.9
01-04-2016;2465;4.2
01-05-2016;2465;7.6
01-06-2016;2465;12.3
01-07-2016;2465;15.9
01-08-2016;2465;16.1
01-09-2016;2465;13.0
01-10-2016;2465;9.7
01-11-2016;2465;3.7
01-12-2016;2465;2.0
01-01-2016;5796;8.2
01-02-2016;5796;6.5
01-03-2016;5796;4.8
01-04-2016;5796;9.6
01-05-2016;5796;12.6
01-06-2016;5796;0
01-07-2016;5796;20.4
01-08-2016;5796;20.8
01-09-2016;5796;17.2
01-10-2016;5796;14.6
01-11-2016;5796;8.8
01-12-2016;5796;6.8
01-01-2016;5783;9.1
01-02-2016;5783;8.1
01-03-2016;5783;6.7
01-04-2016;5783;11.2
01-05-2016;5783;14.1
01-06-2016;5783;18.1
01-07-2016;5783;21.8
01-08-2016;5783;21.9
01-09-2016;5783;18.5
01-10-2016;5783;15.8
01-11-2016;5783;9.9
01-12-2016;5783;8.4
01-01-2016;2030;1.0
01-02-2016;2030;-0.1
01-03-2016;2030;-0.1
01-04-2016;2030;2.2
01-05-2016;2030;5.8
01-06-2016;2030;9.6
01-07-2016;2030;12.6
01-08-2016;2030;12.1
01-09-2016;2030;9.7
01-10-2016;2030;5.7
01-11-2016;2030;1.5
01-12-2016;2030;-0.6
01-01-2016;0016A;5.9
01-02-2016;0016A;6.1
01-03-2016;0016A;6.7
01-04-2016;0016A;9.8
01-05-2016;0016A;12.3
01-06-2016;0016A;0
01-07-2016;0016A;0
01-08-2016;0016A;0
01-09-2016;0016A;0
01-10-2016;0016A;14.8
01-11-2016;0016A;8.3
01-12-2016;0016A;4.5
01-01-2016;9981A;7.8
01-02-2016;9981A;7.6
01-03-2016;9981A;8.3
01-04-2016;9981A;10.1
01-05-2016;9981A;13.6
01-06-2016;9981A;18.4
01-07-2016;9981A;20.6
01-08-2016;9981A;20.8
