Fecha;Estacion;DIAS_GRA
01-11-2020;1249I;16.6
01-12-2020;1249I;11.8
01-01-2020;2444;9.6
01-02-2020;2444;15.0
01-03-2020;2444;12.7
01-04-2020;2444;14.8
01-05-2020;2444;22.5
01-06-2020;2444;25.2
01-07-2020;2444;31.8
01-08-2020;2444;28.3
01-09-2020;2444;23.7
01-10-2020;2444;16.5
01-11-2020;2444;14.1
01-12-2020;2444;8.3
01-01-2020;4452;14.8
01-02-2020;4452;19.6
01-03-2020;4452;20.0
01-04-2020;4452;21.3
01-05-2020;4452;28.8
01-06-2020;4452;30.8
01-07-2020;4452;38.4
01-08-2020;4452;35.0
01-09-2020;4452;31.5
01-10-2020;4452;24.1
01-11-2020;4452;19.3
01-12-2020;4452;14.2
01-01-2020;B954;15.7
01-02-2020;B954;17.1
01-03-2020;B954;17.7
01-04-2020;B954;18.8
01-05-2020;B954;0
01-06-2020;B954;26.8
01-07-2020;B954;30.1
01-08-2020;B954;31.1
01-09-2020;B954;27.6
01-10-2020;B954;23.5
01-11-2020;B954;21.1
01-12-2020;B954;16.8
01-01-2020;B893;15.8
01-02-2020;B893;17.3
01-03-2020;B893;17.0
01-04-2020;B893;20.2
01-05-2020;B893;24.4
01-06-2020;B893;26.6
01-07-2020;B893;30.3
01-08-2020;B893;30.3
01-09-2020;B893;27.4
01-10-2020;B893;22.2
01-11-2020;B893;20.1
01-12-2020;B893;15.7
01-01-2020;B278;16.3
01-02-2020;B278;17.9
01-03-2020;B278;18.4
01-04-2020;B278;21.2
01-05-2020;B278;26.0
01-06-2020;B278;27.8
01-07-2020;B278;32.4
01-08-2020;B278;31.4
01-09-2020;B278;28.2
01-10-2020;B278;23.2
01-11-2020;B278;21.0
01-12-2020;B278;16.6
01-01-2020;B228;16.9
01-02-2020;B228;18.5
01-03-2020;B228;18.5
01-04-2020;B228;21.1
01-05-2020;B228;25.0
01-06-2020;B228;26.6
01-07-2020;B228;31.0
01-08-2020;B228;30.6
01-09-2020;B228;28.0
01-10-2020;B228;23.4
01-11-2020;B228;21.3
01-12-2020;B228;17.3
01-01-2020;0200E;13.3
01-02-2020;0200E;16.5
01-03-2020;0200E;15.9
01-04-2020;0200E;17.8
01-05-2020;0200E;23.6
01-06-2020;0200E;24.0
01-07-2020;0200E;29.4
01-08-2020;0200E;29.9
01-09-2020;0200E;26.1
01-10-2020;0200E;20.7
01-11-2020;0200E;17.9
01-12-2020;0200E;12.4
01-01-2020;0076;14.9
01-02-2020;0076;17.1
01-03-2020;0076;17.0
01-04-2020;0076;18.7
01-05-2020;0076;23.7
01-06-2020;0076;25.2
01-07-2020;0076;28.9
01-08-2020;0076;29.8
01-09-2020;0076;26.6
01-10-2020;0076;22.0
01-11-2020;0076;19.0
01-12-2020;0076;14.7
01-01-2020;1082;15.0
01-02-2020;1082;17.8
01-03-2020;1082;16.2
01-04-2020;1082;20.3
01-05-2020;1082;23.6
01-06-2020;1082;22.7
01-07-2020;1082;25.9
01-08-2020;1082;27.6
01-09-2020;1082;26.5
01-10-2020;1082;19.8
01-11-2020;1082;19.3
01-12-2020;1082;13.8
01-01-2020;2331;8.2
01-02-2020;2331;13.6
01-03-2020;2331;12.8
01-04-2020;2331;16.0
01-05-2020;2331;21.8
01-06-2020;2331;23.3
01-07-2020;2331;29.0
01-08-2020;2331;27.9
01-09-2020;2331;23.6
01-10-2020;2331;15.8
01-11-2020;2331;13.7
01-12-2020;2331;7.9
01-01-2020;3469A;12.5
01-02-2020;3469A;17.2
01-03-2020;3469A;17.5
01-04-2020;3469A;19.0
01-05-2020;3469A;26.3
01-06-2020;3469A;29.3
01-07-2020;3469A;37.1
01-08-2020;3469A;33.7
01-09-2020;3469A;29.7
01-10-2020;3469A;21.9
01-11-2020;3469A;17.6
01-12-2020;3469A;12.4
01-01-2020;5973;16.4
01-02-2020;5973;19.2
01-03-2020;5973;19.1
01-04-2020;5973;20.2
01-05-2020;5973;24.5
01-06-2020;5973;24.9
01-07-2020;5973;29.5
01-08-2020;5973;28.4
01-09-2020;5973;27.5
01-10-2020;5973;23.1
01-11-2020;5973;21.1
01-12-2020;5973;17.2
01-01-2020;5960;16.7
01-02-2020;5960;0
01-03-2020;5960;21.0
01-04-2020;5960;22.0
01-05-2020;5960;28.4
01-06-2020;5960;29.5
01-07-2020;5960;0
01-08-2020;5960;35.0
01-09-2020;5960;32.0
01-10-2020;5960;25.8
01-11-2020;5960;22.5
01-12-2020;5960;0
01-01-2020;5910;17.0
01-02-2020;5910;20.6
01-03-2020;5910;20.3
01-04-2020;5910;21.0
01-05-2020;5910;26.2
01-06-2020;5910;26.1
01-07-2020;5910;32.0
01-08-2020;5910;30.5
01-09-2020;5910;29.1
01-10-2020;5910;24.4
01-11-2020;5910;21.8
01-12-2020;5910;17.1
01-01-2020;6001;15.5
01-02-2020;6001;16.8
01-03-2020;6001;0
01-04-2020;6001;0
01-05-2020;6001;0
01-06-2020;6001;0
01-07-2020;6001;26.7
01-08-2020;6001;26.3
01-09-2020;6001;25.2
01-10-2020;6001;21.0
01-11-2020;6001;19.2
01-12-2020;6001;16.4
01-01-2020;1111;14.1
01-02-2020;1111;15.8
01-03-2020;1111;14.3
01-04-2020;1111;17.4
01-05-2020;1111;19.6
01-06-2020;1111;19.9
01-07-2020;1111;22.8
01-08-2020;1111;23.8
01-09-2020;1111;22.6
01-10-2020;1111;18.8
01-11-2020;1111;18.2
01-12-2020;1111;14.1
01-01-2020;1109;14.5
01-02-2020;1109;17.1
01-03-2020;1109;0
01-04-2020;1109;0
01-05-2020;1109;21.7
01-06-2020;1109;21.7
01-07-2020;1109;24.4
01-08-2020;1109;25.1
01-09-2020;1109;24.1
01-10-2020;1109;19.5
01-11-2020;1109;19.0
01-12-2020;1109;14.3
01-01-2020;8500A;15.5
01-02-2020;8500A;19.3
01-03-2020;8500A;18.1
01-04-2020;8500A;20.4
01-05-2020;8500A;26.0
01-06-2020;8500A;27.6
01-07-2020;8500A;31.1
01-08-2020;8500A;31.4
01-09-2020;8500A;28.5
01-10-2020;8500A;23.9
01-11-2020;8500A;19.3
01-12-2020;8500A;16.8
01-01-2020;5000C;16.8
01-02-2020;5000C;18.5
01-03-2020;5000C;18.6
01-04-2020;5000C;18.7
01-05-2020;5000C;23.7
01-06-2020;5000C;25.7
01-07-2020;5000C;28.3
01-08-2020;5000C;29.7
01-09-2020;5000C;26.5
01-10-2020;5000C;22.1
01-11-2020;5000C;19.7
01-12-2020;5000C;17.5
01-01-2020;4121;11.5
01-02-2020;4121;16.8
01-03-2020;4121;17.5
01-04-2020;4121;19.7
01-05-2020;4121;27.5
01-06-2020;4121;30.3
01-07-2020;4121;37.1
01-08-2020;4121;34.0
01-09-2020;4121;28.1
01-10-2020;4121;20.9
01-11-2020;4121;16.3
01-12-2020;4121;11.3
01-01-2020;5402;15.5
01-02-2020;5402;21.5
01-03-2020;5402;21.4
01-04-2020;5402;22.3
01-05-2020;5402;30.7
01-06-2020;5402;33.1
01-07-2020;5402;39.8
01-08-2020;5402;37.2
01-09-2020;5402;32.5
01-10-2020;5402;25.6
01-11-2020;5402;20.8
01-12-2020;5402;15.1
01-01-2020;8096;11.6
01-02-2020;8096;17.0
01-03-2020;8096;14.7
01-04-2020;8096;17.3
01-05-2020;8096;24.3
01-06-2020;8096;27.7
01-07-2020;8096;33.8
01-08-2020;8096;32.4
01-09-2020;8096;26.1
01-10-2020;8096;19.4
01-11-2020;8096;16.8
01-12-2020;8096;10.5
01-01-2020;1014;14.4
01-02-2020;1014;17.4
01-03-2020;1014;15.8
01-04-2020;1014;20.1
01-05-2020;1014;22.5
01-06-2020;1014;22.6
01-07-2020;1014;25.7
01-08-2020;1014;26.9
01-09-2020;1014;24.8
01-10-2020;1014;19.2
01-11-2020;1014;18.9
01-12-2020;1014;13.6
01-01-2020;1024E;12.5
01-02-2020;1024E;15.5
01-03-2020;1024E;13.6
01-04-2020;1024E;17.8
01-05-2020;1024E;20.2
01-06-2020;1024E;20.0
01-07-2020;1024E;22.6
01-08-2020;1024E;24.3
01-09-2020;1024E;22.6
01-10-2020;1024E;17.2
01-11-2020;1024E;16.9
01-12-2020;1024E;11.7
01-01-2020;0367;14.4
01-02-2020;0367;17.9
01-03-2020;0367;16.6
01-04-2020;0367;19.4
01-05-2020;0367;26.3
01-06-2020;0367;0
01-07-2020;0367;0
01-08-2020;0367;32.5
01-09-2020;0367;0
01-10-2020;0367;0
01-11-2020;0367;18.7
01-12-2020;0367;14.2
01-01-2020;5530E;14.5
01-02-2020;5530E;20.6
01-03-2020;5530E;19.4
01-04-2020;5530E;20.7
01-05-2020;5530E;28.9
01-06-2020;5530E;31.6
01-07-2020;5530E;38.8
01-08-2020;5530E;36.9
01-09-2020;5530E;31.2
01-10-2020;5530E;24.4
01-11-2020;5530E;20.6
01-12-2020;5530E;13.7
01-01-2020;5514;14.3
01-02-2020;5514;20.1
01-03-2020;5514;18.8
01-04-2020;5514;19.4
01-05-2020;5514;27.3
01-06-2020;5514;30.7
01-07-2020;5514;37.0
01-08-2020;5514;35.6
01-09-2020;5514;29.7
01-10-2020;5514;23.5
01-11-2020;5514;20.1
01-12-2020;5514;13.3
01-01-2020;3013;9.4
01-02-2020;3013;16.0
01-03-2020;3013;13.8
01-04-2020;3013;16.6
01-05-2020;3013;23.3
01-06-2020;3013;25.2
01-07-2020;3013;31.7
01-08-2020;3013;29.9
01-09-2020;3013;24.4
01-10-2020;3013;16.8
01-11-2020;3013;15.0
01-12-2020;3013;9.0
01-01-2020;4642E;16.8
01-02-2020;4642E;21.5
01-03-2020;4642E;20.8
01-04-2020;4642E;21.5
01-05-2020;4642E;27.4
01-06-2020;4642E;28.8
01-07-2020;4642E;33.9
01-08-2020;4642E;33.8
01-09-2020;4642E;30.3
01-10-2020;4642E;25.3
01-11-2020;4642E;21.3
01-12-2020;4642E;17.1
01-01-2020;9898;8.3
01-02-2020;9898;15.4
01-03-2020;9898;14.9
01-04-2020;9898;18.4
01-05-2020;9898;24.7
01-06-2020;9898;27.2
01-07-2020;9898;33.3
01-08-2020;9898;32.5
01-09-2020;9898;27.0
01-10-2020;9898;18.7
01-11-2020;9898;15.1
01-12-2020;9898;9.3
01-01-2020;5270B;12.8
01-02-2020;5270B;18.8
01-03-2020;5270B;18.3
01-04-2020;5270B;19.8
01-05-2020;5270B;27.4
01-06-2020;5270B;30.0
01-07-2020;5270B;37.5
01-08-2020;5270B;0
01-09-2020;5270B;29.6
01-10-2020;5270B;22.6
01-11-2020;5270B;18.6
01-12-2020;5270B;12.5
01-01-2020;9170;9.8
01-02-2020;9170;0
01-03-2020;9170;15.7
01-04-2020;9170;18.2
01-05-2020;9170;0
01-06-2020;9170;26.1
01-07-2020;9170;31.3
01-08-2020;9170;30.5
01-09-2020;9170;26.8
01-10-2020;9170;19.3
01-11-2020;9170;15.1
01-12-2020;9170;10.1
01-01-2020;C249I;20.7
01-02-2020;C249I;22.4
01-03-2020;C249I;22.1
01-04-2020;C249I;23.7
01-05-2020;C249I;25.1
01-06-2020;C249I;26.5
01-07-2020;C249I;28.1
01-08-2020;C249I;28.5
01-09-2020;C249I;27.9
01-10-2020;C249I;0
01-11-2020;C249I;24.4
01-12-2020;C249I;22.0
01-01-2020;C649I;20.8
01-02-2020;C649I;23.4
01-03-2020;C649I;21.9
01-04-2020;C649I;23.4
01-05-2020;C649I;0
01-06-2020;C649I;26.2
01-07-2020;C649I;0
01-08-2020;C649I;0
01-09-2020;C649I;28.4
01-10-2020;C649I;26.2
01-11-2020;C649I;24.9
01-12-2020;C649I;22.0
01-01-2020;C029O;21.4
01-02-2020;C029O;24.4
01-03-2020;C029O;23.4
01-04-2020;C029O;0
01-05-2020;C029O;27.1
01-06-2020;C029O;0
01-07-2020;C029O;30.1
01-08-2020;C029O;30.7
01-09-2020;C029O;30.8
01-10-2020;C029O;27.6
01-11-2020;C029O;0
01-12-2020;C029O;22.3
01-01-2020;2661;7.3
01-02-2020;2661;13.2
01-03-2020;2661;14.3
01-04-2020;2661;15.4
01-05-2020;2661;22.3
01-06-2020;2661;23.4
01-07-2020;2661;30.7
01-08-2020;2661;26.3
01-09-2020;2661;23.9
01-10-2020;2661;16.1
01-11-2020;2661;13.3
01-12-2020;2661;8.0
01-01-2020;1549;10.0
01-02-2020;1549;16.5
01-03-2020;1549;17.6
01-04-2020;1549;18.7
01-05-2020;1549;26.4
01-06-2020;1549;25.3
01-07-2020;1549;33.5
01-08-2020;1549;28.7
01-09-2020;1549;26.9
01-10-2020;1549;17.9
01-11-2020;1549;15.9
01-12-2020;1549;9.7
01-01-2020;9771C;8.7
01-02-2020;9771C;17.2
01-03-2020;9771C;17.4
01-04-2020;9771C;21.0
01-05-2020;9771C;27.2
01-06-2020;9771C;29.0
01-07-2020;9771C;34.5
01-08-2020;9771C;33.8
01-09-2020;9771C;28.4
01-10-2020;9771C;21.6
01-11-2020;9771C;15.8
01-12-2020;9771C;10.6
01-01-2020;1505;11.7
01-02-2020;1505;15.7
01-03-2020;1505;15.3
01-04-2020;1505;17.5
01-05-2020;1505;23.5
01-06-2020;1505;22.1
01-07-2020;1505;25.7
01-08-2020;1505;25.3
01-09-2020;1505;24.0
01-10-2020;1505;17.1
01-11-2020;1505;15.6
01-12-2020;1505;10.4
01-01-2020;3191E;8.7
01-02-2020;3191E;13.2
01-03-2020;3191E;13.2
01-04-2020;3191E;15.1
01-05-2020;3191E;0
01-06-2020;3191E;25.9
01-07-2020;3191E;32.7
01-08-2020;3191E;29.3
01-09-2020;3191E;24.1
01-10-2020;3191E;16.3
01-11-2020;3191E;13.1
01-12-2020;3191E;8.1
01-01-2020;3129;11.7
01-02-2020;3129;16.5
01-03-2020;3129;16.9
01-04-2020;3129;19.4
01-05-2020;3129;27.1
01-06-2020;3129;30.3
01-07-2020;3129;36.9
01-08-2020;3129;33.5
01-09-2020;3129;27.7
01-10-2020;3129;19.4
01-11-2020;3129;15.2
01-12-2020;3129;10.7
01-01-2020;3196;11.4
01-02-2020;3196;16.1
01-03-2020;3196;0
01-04-2020;3196;18.7
01-05-2020;3196;26.1
01-06-2020;3196;29.5
01-07-2020;3196;36.1
01-08-2020;3196;32.7
01-09-2020;3196;27.6
01-10-2020;3196;19.7
01-11-2020;3196;15.7
01-12-2020;3196;10.7
01-01-2020;3200;11.3
01-02-2020;3200;16.0
01-03-2020;3200;16.4
01-04-2020;3200;18.7
01-05-2020;3200;26.5
01-06-2020;3200;29.5
01-07-2020;3200;36.3
01-08-2020;3200;33.0
01-09-2020;3200;27.7
01-10-2020;3200;20.0
01-11-2020;3200;15.8
01-12-2020;3200;10.9
01-01-2020;3195;10.4
01-02-2020;3195;15.2
01-03-2020;3195;16.0
01-04-2020;3195;18.2
01-05-2020;3195;26.0
01-06-2020;3195;28.8
01-07-2020;3195;35.3
01-08-2020;3195;31.8
01-09-2020;3195;26.2
01-10-2020;3195;18.3
01-11-2020;3195;14.3
01-12-2020;3195;10.1
01-01-2020;3175;11.2
01-02-2020;3175;16.2
01-03-2020;3175;16.3
01-04-2020;3175;18.9
01-05-2020;3175;26.3
01-06-2020;3175;29.5
01-07-2020;3175;36.4
01-08-2020;3175;33.1
01-09-2020;3175;27.5
01-10-2020;3175;19.7
01-11-2020;3175;15.6
01-12-2020;3175;10.6
01-01-2020;2462;5.0
01-02-2020;2462;9.6
01-03-2020;2462;6.4
01-04-2020;2462;7.8
01-05-2020;2462;15.7
01-06-2020;2462;17.9
01-07-2020;2462;25.7
01-08-2020;2462;22.3
01-09-2020;2462;17.1
01-10-2020;2462;9.6
01-11-2020;2462;9.2
01-12-2020;2462;2.3
01-01-2020;6155A;17.4
01-02-2020;6155A;20.6
01-03-2020;6155A;20.4
01-04-2020;6155A;20.9
01-05-2020;6155A;25.6
01-06-2020;6155A;0
01-07-2020;6155A;31.2
01-08-2020;6155A;33.5
01-09-2020;6155A;28.7
01-10-2020;6155A;24.2
01-11-2020;6155A;20.8
01-12-2020;6155A;18.2
01-01-2020;6000A;17.7
01-02-2020;6000A;19.0
01-03-2020;6000A;19.3
01-04-2020;6000A;0
01-05-2020;6000A;24.2
01-06-2020;6000A;26.7
01-07-2020;6000A;29.1
01-08-2020;6000A;30.9
01-09-2020;6000A;27.5
01-10-2020;6000A;23.1
01-11-2020;6000A;21.5
01-12-2020;6000A;18.2
01-01-2020;7178I;17.3
01-02-2020;7178I;22.3
01-03-2020;7178I;21.1
01-04-2020;7178I;22.1
01-05-2020;7178I;28.6
01-06-2020;7178I;32.0
01-07-2020;7178I;34.8
01-08-2020;7178I;36.0
01-09-2020;7178I;31.0
01-10-2020;7178I;26.5
01-11-2020;7178I;22.4
01-12-2020;7178I;18.7
01-01-2020;7228;16.5
01-02-2020;7228;21.7
01-03-2020;7228;21.1
01-04-2020;7228;22.1
01-05-2020;7228;28.8
01-06-2020;7228;32.1
01-07-2020;7228;34.7
01-08-2020;7228;36.1
01-09-2020;7228;30.9
01-10-2020;7228;26.1
01-11-2020;7228;22.1
01-12-2020;7228;18.2
01-01-2020;7031;16.1
01-02-2020;7031;19.5
01-03-2020;7031;19.3
01-04-2020;7031;20.1
01-05-2020;7031;24.4
01-06-2020;7031;27.1
01-07-2020;7031;29.1
01-08-2020;7031;30.8
01-09-2020;7031;28.2
01-10-2020;7031;24.0
01-11-2020;7031;20.7
01-12-2020;7031;18.3
01-01-2020;9262;10.5
01-02-2020;9262;15.5
01-03-2020;9262;0
01-04-2020;9262;0
01-05-2020;9262;0
01-06-2020;9262;0
01-07-2020;9262;0
01-08-2020;9262;29.3
01-09-2020;9262;25.2
01-10-2020;9262;17.1
01-11-2020;9262;15.3
01-12-2020;9262;9.2
01-01-2020;9263D;10.4
01-02-2020;9263D;15.6
01-03-2020;9263D;0
01-04-2020;9263D;0
01-05-2020;9263D;24.5
01-06-2020;9263D;0
01-07-2020;9263D;29.9
01-08-2020;9263D;30.6
01-09-2020;9263D;26.1
01-10-2020;9263D;17.7
01-11-2020;9263D;15.2
01-12-2020;9263D;9.0
01-01-2020;1690A;12.6
01-02-2020;1690A;18.9
01-03-2020;1690A;19.1
01-04-2020;1690A;20.0
01-05-2020;1690A;27.6
01-06-2020;1690A;26.4
01-07-2020;1690A;34.0
01-08-2020;1690A;30.3
01-09-2020;1690A;28.7
01-10-2020;1690A;20.1
01-11-2020;1690A;18.0
01-12-2020;1690A;12.9
01-01-2020;1484C;13.2
01-02-2020;1484C;16.2
01-03-2020;1484C;16.8
01-04-2020;1484C;17.9
01-05-2020;1484C;23.2
01-06-2020;1484C;22.0
01-07-2020;1484C;29.3
01-08-2020;1484C;24.9
01-09-2020;1484C;25.2
01-10-2020;1484C;18.3
01-11-2020;1484C;17.5
01-12-2020;1484C;12.5
01-01-2020;1495;12.5
01-02-2020;1495;15.7
01-03-2020;1495;16.1
01-04-2020;1495;17.0
01-05-2020;1495;23.5
01-06-2020;1495;21.5
01-07-2020;1495;0
01-08-2020;1495;0
01-09-2020;1495;25.3
01-10-2020;1495;17.6
01-11-2020;1495;16.8
01-12-2020;1495;11.8
01-01-2020;2867;9.7
01-02-2020;2867;15.6
01-03-2020;2867;15.2
01-04-2020;2867;17.3
01-05-2020;2867;24.7
01-06-2020;2867;27.3
01-07-2020;2867;34.0
01-08-2020;2867;30.6
01-09-2020;2867;26.8
01-10-2020;2867;19.2
01-11-2020;2867;15.8
01-12-2020;2867;10.0
01-01-2020;2870;10.6
01-02-2020;2870;16.4
01-03-2020;2870;15.8
01-04-2020;2870;18.0
01-05-2020;2870;25.5
01-06-2020;2870;26.7
01-07-2020;2870;33.8
01-08-2020;2870;30.5
01-09-2020;2870;26.8
01-10-2020;2870;19.2
01-11-2020;2870;16.2
01-12-2020;2870;10.6
01-01-2020;C929I;21.3
01-02-2020;C929I;22.6
01-03-2020;C929I;21.1
01-04-2020;C929I;23.1
01-05-2020;C929I;23.8
01-06-2020;C929I;25.2
01-07-2020;C929I;25.3
01-08-2020;C929I;26.0
01-09-2020;C929I;26.4
01-10-2020;C929I;25.7
01-11-2020;C929I;24.4
01-12-2020;C929I;21.6
01-01-2020;C430E;8.8
01-02-2020;C430E;11.4
01-03-2020;C430E;9.5
01-04-2020;C430E;10.8
01-05-2020;C430E;16.8
01-06-2020;C430E;18.2
01-07-2020;C430E;25.1
01-08-2020;C430E;23.0
01-09-2020;C430E;20.9
01-10-2020;C430E;15.7
01-11-2020;C430E;11.5
01-12-2020;C430E;7.8
01-01-2020;C139E;21.1
01-02-2020;C139E;23.3
01-03-2020;C139E;21.3
01-04-2020;C139E;22.7
01-05-2020;C139E;23.5
01-06-2020;C139E;25.5
01-07-2020;C139E;25.4
01-08-2020;C139E;26.9
01-09-2020;C139E;26.9
01-10-2020;C139E;25.7
01-11-2020;C139E;0
01-12-2020;C139E;21.6
01-01-2020;C449C;21.6
01-02-2020;C449C;23.8
01-03-2020;C449C;22.3
01-04-2020;C449C;24.2
01-05-2020;C449C;25.9
01-06-2020;C449C;27.1
01-07-2020;C449C;30.7
01-08-2020;C449C;30.3
01-09-2020;C449C;28.5
01-10-2020;C449C;26.3
01-11-2020;C449C;25.2
01-12-2020;C449C;22.6
01-01-2020;C447A;17.5
01-02-2020;C447A;21.3
01-03-2020;C447A;18.8
01-04-2020;C447A;0
01-05-2020;C447A;22.5
01-06-2020;C447A;22.9
01-07-2020;C447A;25.6
01-08-2020;C447A;27.2
01-09-2020;C447A;27.2
01-10-2020;C447A;22.6
01-11-2020;C447A;21.2
01-12-2020;C447A;17.3
01-01-2020;C429I;22.4
01-02-2020;C429I;25.4
01-03-2020;C429I;23.3
01-04-2020;C429I;23.9
01-05-2020;C429I;25.8
01-06-2020;C429I;27.4
01-07-2020;C429I;28.9
01-08-2020;C429I;30.0
01-09-2020;C429I;29.1
01-10-2020;C429I;27.5
01-11-2020;C429I;0
01-12-2020;C429I;22.6
01-01-2020;2465;9.6
01-02-2020;2465;14.7
01-03-2020;2465;13.6
01-04-2020;2465;15.7
01-05-2020;2465;22.6
01-06-2020;2465;25.1
01-07-2020;2465;31.9
01-08-2020;2465;28.8
01-09-2020;2465;24.2
01-10-2020;2465;16.6
01-11-2020;2465;14.7
01-12-2020;2465;8.2
01-01-2020;5796;16.0
01-02-2020;5796;21.1
01-03-2020;5796;20.6
01-04-2020;5796;21.7
01-05-2020;5796;28.9
01-06-2020;5796;30.8
01-07-2020;5796;38.0
01-08-2020;5796;35.9
01-09-2020;5796;32.7
01-10-2020;5796;26.3
01-11-2020;5796;22.8
01-12-2020;5796;16.7
01-01-2020;5783;16.0
01-02-2020;5783;21.9
01-03-2020;5783;21.7
01-04-2020;5783;22.6
01-05-2020;5783;29.9
01-06-2020;5783;0
01-07-2020;5783;0
01-08-2020;5783;36.6
01-09-2020;5783;32.6
01-10-2020;5783;26.4
01-11-2020;5783;21.7
01-12-2020;5783;16.2
01-01-2020;2030;9.9
01-02-2020;2030;15.4
01-03-2020;2030;13.4
01-04-2020;2030;15.5
01-05-2020;2030;22.7
01-06-2020;2030;24.2
01-07-2020;2030;31.2
01-08-2020;2030;29.2
01-09-2020;2030;23.9
01-10-2020;2030;16.2
01-11-2020;2030;14.5
01-12-2020;2030;7.5
01-01-2020;0016A;15.1
01-02-2020;0016A;18.5
01-03-2020;0016A;17.5
01-04-2020;0016A;19.6
01-05-2020;0016A;25.2
01-06-2020;0016A;26.8
01-07-2020;0016A;31.7
01-08-2020;0016A;32.0
01-09-2020;0016A;27.8
01-10-2020;0016A;22.9
01-11-2020;0016A;19.3
01-12-2020;0016A;14.8
01-01-2020;9981A;15.3
01-02-2020;9981A;21.1
01-03-2020;9981A;19.0
