Fecha;Estacion;DIAS_GRA
01 -01-2020;1212E;2.8(06)
01 -02-2020;1212E;3.5(20)
01 -03-2020;1212E;1.3(31)
01 -04-2020;1212E;5.8(03)
01 -05-2020;1212E;7.2(16)
01 -06-2020;1212E;10.1(08)
01 -07-2020;1212E;12.0(04)
01 -08-2020;1212E;10.2(31)
01 -09-2020;1212E;8.9(28)
01 -10-2020;1212E;6.0(16)
01 -11-2020;1212E;0
01 -12-2020;1212E;0
01 -01-2020;1208H;5.1(11)
01 -02-2020;1208H;5.3(20)
01 -03-2020;1208H;3.4(31)
01 -04-2020;1208H;7.4(04)
01 -05-2020;1208H;10.8(16)
01 -06-2020;1208H;11.7(08)
01 -07-2020;1208H;14.7(02)
01 -08-2020;1208H;12.8(31)
01 -09-2020;1208H;11.2(28)
01 -10-2020;1208H;9.7(16)
01 -11-2020;1208H;8.3(22)
01 -12-2020;1208H;4.6(27)
01 -01-2020;1249I;1.0(11)
01 -02-2020;1249I;2.3(06)
01 -03-2020;1249I;0.0(30)
01 -04-2020;1249I;4.9(01)
01 -05-2020;1249I;7.4(17)
01 -06-2020;1249I;9.2(07)
01 -07-2020;1249I;11.9(04)
01 -08-2020;1249I;8.8(31)
01 -09-2020;1249I;7.7(28)
01 -10-2020;1249I;4.5(16)
01 -11-2020;1249I;4.6(21)
01 -12-2020;1249I;1.3(27)
01 -01-2020;2444;-4.8(12)
01 -02-2020;2444;-2.3(19)
01 -03-2020;2444;-2.4(08)
01 -04-2020;2444;0.1(02)
01 -05-2020;2444;4.6(17)
01 -06-2020;2444;5.1(09)
01 -07-2020;2444;9.5(03)
01 -08-2020;2444;5.4(30)
01 -09-2020;2444;4.1(28)
01 -10-2020;2444;-1.2(16)
01 -11-2020;2444;0.6(23)
01 -12-2020;2444;-4.5(26)
01 -01-2020;4452;-2.0(12)
01 -02-2020;4452;2.5(23)
01 -03-2020;4452;1.9(08)
01 -04-2020;4452;3.2(01)
01 -05-2020;4452;8.9(14)
01 -06-2020;4452;10.8(13)
01 -07-2020;4452;12.4(03)
01 -08-2020;4452;11.8(31)
01 -09-2020;4452;10.7(28)
01 -10-2020;4452;3.9(16)
01 -11-2020;4452;4.2(24)
01 -12-2020;4452;-2.9(27)
01 -01-2020;B954;1.7(13)
01 -02-2020;B954;2.7(24)
01 -03-2020;B954;3.5(26)
01 -04-2020;B954;6.3(04)
01 -05-2020;B954;0
01 -06-2020;B954;12.6(09)
01 -07-2020;B954;17.2(05)
01 -08-2020;B954;16.2(31)
01 -09-2020;B954;12.8(29)
01 -10-2020;B954;9.7(17)
01 -11-2020;B954;6.6(22)
01 -12-2020;B954;2.0(26)
01 -01-2020;B893;3.1(13)
01 -02-2020;B893;3.8(06)
01 -03-2020;B893;2.5(26)
01 -04-2020;B893;4.6(05)
01 -05-2020;B893;11.5(29)
01 -06-2020;B893;13.5(09)
01 -07-2020;B893;17.5(15)
01 -08-2020;B893;16.4(31)
01 -09-2020;B893;12.0(27)
01 -10-2020;B893;8.5(15)
01 -11-2020;B893;4.6(24)
01 -12-2020;B893;4.1(27)
01 -01-2020;B278;-0.9(13)
01 -02-2020;B278;1.2(06)
01 -03-2020;B278;2.6(27)
01 -04-2020;B278;4.3(04)
01 -05-2020;B278;11.4(19)
01 -06-2020;B278;11.9(09)
01 -07-2020;B278;17.0(04)
01 -08-2020;B278;16.0(30)
01 -09-2020;B278;12.6(29)
01 -10-2020;B278;5.5(17)
01 -11-2020;B278;2.8(23)
01 -12-2020;B278;-1.7(27)
01 -01-2020;B228;5.2(13)
01 -02-2020;B228;6.8(06)
01 -03-2020;B228;7.5(27)
01 -04-2020;B228;8.9(04)
01 -05-2020;B228;15.1(01)
01 -06-2020;B228;15.1(09)
01 -07-2020;B228;20.8(05)
01 -08-2020;B228;19.0(31)
01 -09-2020;B228;15.2(27)
01 -10-2020;B228;11.8(16)
01 -11-2020;B228;9.7(21)
01 -12-2020;B228;4.8(27)
01 -01-2020;0200E;3.2(11)
01 -02-2020;0200E;5.5(19)
01 -03-2020;0200E;4.4(07)
01 -04-2020;0200E;7.0(02)
01 -05-2020;0200E;11.6(14)
01 -06-2020;0200E;11.6(08)
01 -07-2020;0200E;17.3(03)
01 -08-2020;0200E;13.6(31)
01 -09-2020;0200E;9.4(26)
01 -10-2020;0200E;6.3(16)
01 -11-2020;0200E;7.3(21)
01 -12-2020;0200E;0.6(27)
01 -01-2020;0076;2.4(12)
01 -02-2020;0076;4.8(06)
01 -03-2020;0076;3.7(27)
01 -04-2020;0076;7.6(05)
01 -05-2020;0076;13.7(14)
01 -06-2020;0076;14.3(05)
01 -07-2020;0076;19.3(03)
01 -08-2020;0076;15.7(31)
01 -09-2020;0076;12.8(27)
01 -10-2020;0076;7.3(17)
01 -11-2020;0076;4.6(22)
01 -12-2020;0076;2.3(27)
01 -01-2020;1082;0.1(06)
01 -02-2020;1082;2.7(20)
01 -03-2020;1082;1.2(27)
01 -04-2020;1082;2.4(03)
01 -05-2020;1082;7.5(17)
01 -06-2020;1082;9.9(12)
01 -07-2020;1082;10.5(04)
01 -08-2020;1082;10.5(31)
01 -09-2020;1082;9.6(30)
01 -10-2020;1082;5.0(17)
01 -11-2020;1082;2.9(22)
01 -12-2020;1082;1.4(05)
01 -01-2020;2331;-5.6(07)
01 -02-2020;2331;-4.2(19)
01 -03-2020;2331;-4.0(27)
01 -04-2020;2331;-3.1(04)
01 -05-2020;2331;1.3(17)
01 -06-2020;2331;2.9(09)
01 -07-2020;2331;5.7(04)
01 -08-2020;2331;3.5(31)
01 -09-2020;2331;1.4(28)
01 -10-2020;2331;-0.4(17)
01 -11-2020;2331;-3.6(22)
01 -12-2020;2331;-3.4(26)
01 -01-2020;3469A;-1.0(12)
01 -02-2020;3469A;3.1(19)
01 -03-2020;3469A;3.5(17)
01 -04-2020;3469A;2.7(01)
01 -05-2020;3469A;8.1(14)
01 -06-2020;3469A;9.9(12)
01 -07-2020;3469A;16.4(03)
01 -08-2020;3469A;11.8(30)
01 -09-2020;3469A;10.9(26)
01 -10-2020;3469A;5.4(16)
01 -11-2020;3469A;4.3(24)
01 -12-2020;3469A;-1.7(27)
01 -01-2020;5973;7.3(21)
01 -02-2020;5973;10.9(27)
01 -03-2020;5973;8.3(17)
01 -04-2020;5973;11.2(01)
01 -05-2020;5973;13.6(12)
01 -06-2020;5973;17.1(08)
01 -07-2020;5973;20.1(10)
01 -08-2020;5973;19.1(30)
01 -09-2020;5973;17.9(26)
01 -10-2020;5973;12.7(27)
01 -11-2020;5973;11.1(27)
01 -12-2020;5973;6.0(27)
01 -01-2020;5960;-0.2(13)
01 -02-2020;5960;0
01 -03-2020;5960;2.0(08)
01 -04-2020;5960;6.9(03)
01 -05-2020;5960;10.0(01)
01 -06-2020;5960;10.2(13)
01 -07-2020;5960;0
01 -08-2020;5960;12.4(30)
01 -09-2020;5960;10.5(26)
01 -10-2020;5960;4.1(15)
01 -11-2020;5960;3.9(23)
01 -12-2020;5960;0
01 -01-2020;5910;3.0(13)
01 -02-2020;5910;6.5(28)
01 -03-2020;5910;4.7(08)
01 -04-2020;5910;7.8(03)
01 -05-2020;5910;12.7(17)
01 -06-2020;5910;13.9(13)
01 -07-2020;5910;16.7(04)
01 -08-2020;5910;15.7(30)
01 -09-2020;5910;13.4(26)
01 -10-2020;5910;8.4(16)
01 -11-2020;5910;6.7(24)
01 -12-2020;5910;1.3(27)
01 -01-2020;6001;6.4(27)
01 -02-2020;6001;7.6(28)
01 -03-2020;6001;0
01 -04-2020;6001;0
01 -05-2020;6001;0
01 -06-2020;6001;0
01 -07-2020;6001;15.9(10)
01 -08-2020;6001;15.5(30)
01 -09-2020;6001;14.3(28)
01 -10-2020;6001;10.0(17)
01 -11-2020;6001;9.1(27)
01 -12-2020;6001;3.0(31)
01 -01-2020;1111;5.8(06)
01 -02-2020;1111;6.0(06)
01 -03-2020;1111;3.5(31)
01 -04-2020;1111;7.5(04)
01 -05-2020;1111;11.3(12)
01 -06-2020;1111;11.0(11)
01 -07-2020;1111;14.6(04)
01 -08-2020;1111;13.0(31)
01 -09-2020;1111;11.8(24)
01 -10-2020;1111;9.0(17)
01 -11-2020;1111;8.0(22)
01 -12-2020;1111;4.0(08)
01 -01-2020;1109;1.4(06)
01 -02-2020;1109;2.8(06)
01 -03-2020;1109;0
01 -04-2020;1109;0
01 -05-2020;1109;10.0(17)
01 -06-2020;1109;10.5(11)
01 -07-2020;1109;13.2(04)
01 -08-2020;1109;11.4(31)
01 -09-2020;1109;11.1(30)
01 -10-2020;1109;7.2(17)
01 -11-2020;1109;3.6(22)
01 -12-2020;1109;3.8(29)
01 -01-2020;8500A;2.7(13)
01 -02-2020;8500A;6.0(06)
01 -03-2020;8500A;5.6(26)
01 -04-2020;8500A;8.1(04)
01 -05-2020;8500A;12.7(15)
01 -06-2020;8500A;14.1(09)
01 -07-2020;8500A;19.7(15)
01 -08-2020;8500A;15.9(30)
01 -09-2020;8500A;14.1(28)
01 -10-2020;8500A;9.4(16)
01 -11-2020;8500A;7.1(22)
01 -12-2020;8500A;1.9(27)
01 -01-2020;5000C;9.4(21)
01 -02-2020;5000C;11.1(05)
01 -03-2020;5000C;10.3(17)
01 -04-2020;5000C;11.5(02)
01 -05-2020;5000C;12.4(14)
01 -06-2020;5000C;16.5(12)
01 -07-2020;5000C;18.5(09)
01 -08-2020;5000C;19.1(20)
01 -09-2020;5000C;17.3(28)
01 -10-2020;5000C;13.4(27)
01 -11-2020;5000C;11.1(26)
01 -12-2020;5000C;8.0(31)
01 -01-2020;4121;-3.0(05)
01 -02-2020;4121;1.0(15)
01 -03-2020;4121;1.8(08)
01 -04-2020;4121;4.3(02)
01 -05-2020;4121;7.2(15)
01 -06-2020;4121;10.9(12)
01 -07-2020;4121;16.8(15)
01 -08-2020;4121;10.8(31)
01 -09-2020;4121;8.7(28)
01 -10-2020;4121;3.7(17)
01 -11-2020;4121;-0.9(23)
01 -12-2020;4121;-3.5(27)
01 -01-2020;5402;0.0(12)
01 -02-2020;5402;2.3(24)
01 -03-2020;5402;2.0(07)
01 -04-2020;5402;6.6(03)
01 -05-2020;5402;9.4(15)
01 -06-2020;5402;12.5(13)
01 -07-2020;5402;17.3(03)
01 -08-2020;5402;13.8(31)
01 -09-2020;5402;9.6(26)
01 -10-2020;5402;5.3(27)
01 -11-2020;5402;3.1(24)
01 -12-2020;5402;-2.5(31)
01 -01-2020;8096;-4.9(13)
01 -02-2020;8096;-0.4(27)
01 -03-2020;8096;-0.8(28)
01 -04-2020;8096;1.6(03)
01 -05-2020;8096;6.4(17)
01 -06-2020;8096;6.8(09)
01 -07-2020;8096;13.3(15)
01 -08-2020;8096;8.1(31)
01 -09-2020;8096;6.6(26)
01 -10-2020;8096;0.1(17)
01 -11-2020;8096;-1.3(24)
01 -12-2020;8096;-4.7(31)
01 -01-2020;1014;-0.4(21)
01 -02-2020;1014;1.9(06)
01 -03-2020;1014;1.4(30)
01 -04-2020;1014;3.4(04)
01 -05-2020;1014;11.0(24)
01 -06-2020;1014;8.9(12)
01 -07-2020;1014;13.8(04)
01 -08-2020;1014;12.5(31)
01 -09-2020;1014;9.4(27)
01 -10-2020;1014;5.3(17)
01 -11-2020;1014;1.8(22)
01 -12-2020;1014;3.2(26)
01 -01-2020;1024E;0.0(20)
01 -02-2020;1024E;4.2(06)
01 -03-2020;1024E;1.5(30)
01 -04-2020;1024E;6.4(04)
01 -05-2020;1024E;9.4(12)
01 -06-2020;1024E;9.0(11)
01 -07-2020;1024E;13.2(04)
01 -08-2020;1024E;12.2(29)
01 -09-2020;1024E;8.5(25)
01 -10-2020;1024E;5.9(17)
01 -11-2020;1024E;5.5(21)
01 -12-2020;1024E;2.5(26)
01 -01-2020;0367;-3.3(13)
01 -02-2020;0367;-1.3(06)
01 -03-2020;0367;-0.7(27)
01 -04-2020;0367;0.9(03)
01 -05-2020;0367;8.7(18)
01 -06-2020;0367;0
01 -07-2020;0367;0
01 -08-2020;0367;10.7(31)
01 -09-2020;0367;0
01 -10-2020;0367;0
01 -11-2020;0367;-2.0(22)
01 -12-2020;0367;-4.4(27)
01 -01-2020;5530E;-5.0(14)
01 -02-2020;5530E;-0.8(24)
01 -03-2020;5530E;-0.9(08)
01 -04-2020;5530E;3.2(03)
01 -05-2020;5530E;7.6(01)
01 -06-2020;5530E;9.3(13)
01 -07-2020;5530E;15.3(02)
01 -08-2020;5530E;10.9(31)
01 -09-2020;5530E;6.9(26)
01 -10-2020;5530E;0.4(27)
01 -11-2020;5530E;-1.4(24)
01 -12-2020;5530E;-5.4(27)
01 -01-2020;5514;-4.5(14)
01 -02-2020;5514;0.0(24)
01 -03-2020;5514;-0.2(08)
01 -04-2020;5514;2.0(03)
01 -05-2020;5514;6.6(01)
01 -06-2020;5514;9.5(13)
01 -07-2020;5514;15.9(04)
01 -08-2020;5514;11.2(31)
01 -09-2020;5514;7.4(26)
01 -10-2020;5514;1.5(27)
01 -11-2020;5514;-1.0(23)
01 -12-2020;5514;-6.1(31)
01 -01-2020;3013;-10.3(12)
01 -02-2020;3013;-6.4(24)
01 -03-2020;3013;-4.2(08)
01 -04-2020;3013;-3.0(04)
01 -05-2020;3013;2.0(06)
01 -06-2020;3013;2.9(09)
01 -07-2020;3013;7.7(04)
01 -08-2020;3013;1.3(31)
01 -09-2020;3013;-1.0(28)
01 -10-2020;3013;-4.4(17)
01 -11-2020;3013;-7.3(22)
01 -12-2020;3013;-8.3(27)
01 -01-2020;4642E;2.3(13)
01 -02-2020;4642E;5.3(23)
01 -03-2020;4642E;5.8(07)
01 -04-2020;4642E;7.9(03)
01 -05-2020;4642E;11.9(14)
01 -06-2020;4642E;11.8(13)
01 -07-2020;4642E;16.1(03)
01 -08-2020;4642E;15.6(31)
01 -09-2020;4642E;13.7(26)
01 -10-2020;4642E;7.5(17)
01 -11-2020;4642E;7.5(23)
01 -12-2020;4642E;1.3(27)
01 -01-2020;9898;-2.9(13)
01 -02-2020;9898;-0.4(19)
01 -03-2020;9898;-0.1(31)
01 -04-2020;9898;1.9(03)
01 -05-2020;9898;7.7(17)
01 -06-2020;9898;7.6(08)
01 -07-2020;9898;9.9(04)
01 -08-2020;9898;9.0(31)
01 -09-2020;9898;6.8(29)
01 -10-2020;9898;2.2(16)
01 -11-2020;9898;0.7(21)
01 -12-2020;9898;-3.7(27)
01 -01-2020;5270B;0.6(20)
01 -02-2020;5270B;6.7(27)
01 -03-2020;5270B;4.3(16)
01 -04-2020;5270B;6.7(02)
01 -05-2020;5270B;8.5(15)
01 -06-2020;5270B;12.2(13)
01 -07-2020;5270B;19.7(09)
01 -08-2020;5270B;0
01 -09-2020;5270B;13.2(27)
01 -10-2020;5270B;6.9(27)
01 -11-2020;5270B;4.8(23)
01 -12-2020;5270B;-0.2(31)
01 -01-2020;9170;-2.4(14)
01 -02-2020;9170;0
01 -03-2020;9170;-0.5(08)
01 -04-2020;9170;-0.1(04)
01 -05-2020;9170;0
01 -06-2020;9170;6.9(12)
01 -07-2020;9170;10.5(04)
01 -08-2020;9170;9.1(31)
01 -09-2020;9170;6.4(30)
01 -10-2020;9170;-0.1(17)
01 -11-2020;9170;-2.5(24)
01 -12-2020;9170;-0.1(18)
01 -01-2020;C249I;10.5(15)
01 -02-2020;C249I;12.8(02)
01 -03-2020;C249I;12.7(26)
01 -04-2020;C249I;14.6(16)
01 -05-2020;C249I;17.1(04)
01 -06-2020;C249I;18.2(03)
01 -07-2020;C249I;20.4(12)
01 -08-2020;C249I;20.9(19)
01 -09-2020;C249I;19.2(01)
01 -10-2020;C249I;0
01 -11-2020;C249I;14.3(27)
01 -12-2020;C249I;13.6(31)
01 -01-2020;C649I;10.8(30)
01 -02-2020;C649I;14.6(02)
01 -03-2020;C649I;13.0(23)
01 -04-2020;C649I;15.0(03)
01 -05-2020;C649I;0
01 -06-2020;C649I;17.5(01)
01 -07-2020;C649I;0
01 -08-2020;C649I;0
01 -09-2020;C649I;20.5(02)
01 -10-2020;C649I;18.5(22)
01 -11-2020;C649I;14.7(27)
01 -12-2020;C649I;15.0(06)
01 -01-2020;C029O;10.3(22)
01 -02-2020;C029O;11.8(02)
01 -03-2020;C029O;11.8(23)
01 -04-2020;C029O;0
01 -05-2020;C029O;15.7(07)
01 -06-2020;C029O;0
01 -07-2020;C029O;19.9(04)
01 -08-2020;C029O;20.4(20)
01 -09-2020;C029O;19.4(04)
01 -10-2020;C029O;16.0(23)
01 -11-2020;C029O;0
01 -12-2020;C029O;13.0(16)
01 -01-2020;2661;-6.1(06)
01 -02-2020;2661;-2.9(19)
01 -03-2020;2661;-4.7(31)
01 -04-2020;2661;0.1(04)
01 -05-2020;2661;2.6(17)
01 -06-2020;2661;3.0(09)
01 -07-2020;2661;6.0(03)
01 -08-2020;2661;4.7(31)
01 -09-2020;2661;2.2(28)
01 -10-2020;2661;-1.3(16)
01 -11-2020;2661;1.1(24)
01 -12-2020;2661;-3.8(27)
01 -01-2020;1549;-4.9(02)
01 -02-2020;1549;-1.4(19)
01 -03-2020;1549;0.0(28)
01 -04-2020;1549;3.6(04)
01 -05-2020;1549;5.7(16)
01 -06-2020;1549;6.8(09)
01 -07-2020;1549;8.9(03)
01 -08-2020;1549;7.4(31)
01 -09-2020;1549;4.9(28)
01 -10-2020;1549;0.6(16)
01 -11-2020;1549;0.8(23)
01 -12-2020;1549;-5.2(26)
01 -01-2020;9771C;-3.4(12)
01 -02-2020;9771C;-0.3(06)
01 -03-2020;9771C;0.3(27)
01 -04-2020;9771C;4.4(05)
01 -05-2020;9771C;9.6(18)
01 -06-2020;9771C;9.2(08)
01 -07-2020;9771C;13.0(04)
01 -08-2020;9771C;11.0(31)
01 -09-2020;9771C;7.4(30)
01 -10-2020;9771C;1.7(16)
01 -11-2020;9771C;-1.6(23)
01 -12-2020;9771C;-3.1(27)
01 -01-2020;1505;-4.1(02)
01 -02-2020;1505;-1.7(18)
01 -03-2020;1505;-0.8(26)
01 -04-2020;1505;0.3(03)
01 -05-2020;1505;4.1(17)
01 -06-2020;1505;4.9(05)
01 -07-2020;1505;4.8(03)
01 -08-2020;1505;5.1(31)
01 -09-2020;1505;2.5(28)
01 -10-2020;1505;0.1(16)
01 -11-2020;1505;0.1(23)
01 -12-2020;1505;-3.3(26)
01 -01-2020;3191E;-1.6(14)
01 -02-2020;3191E;2.0(09)
01 -03-2020;3191E;-1.4(31)
01 -04-2020;3191E;1.8(02)
01 -05-2020;3191E;0
01 -06-2020;3191E;6.8(08)
01 -07-2020;3191E;13.4(03)
01 -08-2020;3191E;8.4(31)
01 -09-2020;3191E;6.7(26)
01 -10-2020;3191E;2.3(16)
01 -11-2020;3191E;4.0(29)
01 -12-2020;3191E;-2.2(27)
01 -01-2020;3129;-5.0(12)
01 -02-2020;3129;-1.5(20)
01 -03-2020;3129;-0.9(08)
01 -04-2020;3129;0.8(02)
01 -05-2020;3129;5.4(06)
01 -06-2020;3129;8.5(09)
01 -07-2020;3129;16.2(04)
01 -08-2020;3129;9.2(30)
01 -09-2020;3129;5.6(28)
01 -10-2020;3129;0.8(17)
01 -11-2020;3129;-0.7(22)
01 -12-2020;3129;-4.7(27)
01 -01-2020;3196;-2.0(12)
01 -02-2020;3196;2.6(20)
01 -03-2020;3196;0
01 -04-2020;3196;2.9(02)
01 -05-2020;3196;8.7(15)
01 -06-2020;3196;8.8(13)
01 -07-2020;3196;16.4(03)
01 -08-2020;3196;10.4(31)
01 -09-2020;3196;7.8(28)
01 -10-2020;3196;4.0(16)
01 -11-2020;3196;3.2(22)
01 -12-2020;3196;-2.8(27)
01 -01-2020;3200;-2.8(13)
01 -02-2020;3200;1.8(15)
01 -03-2020;3200;1.8(30)
01 -04-2020;3200;2.8(02)
01 -05-2020;3200;9.5(15)
01 -06-2020;3200;9.6(13)
01 -07-2020;3200;17.0(03)
01 -08-2020;3200;12.2(30)
01 -09-2020;3200;9.2(26)
01 -10-2020;3200;4.4(17)
01 -11-2020;3200;2.0(24)
01 -12-2020;3200;-2.6(26)
01 -01-2020;3195;-0.7(12)
01 -02-2020;3195;3.6(20)
01 -03-2020;3195;0.1(31)
01 -04-2020;3195;3.4(02)
01 -05-2020;3195;9.1(14)
01 -06-2020;3195;10.0(12)
01 -07-2020;3195;16.6(03)
01 -08-2020;3195;11.6(30)
01 -09-2020;3195;9.1(28)
01 -10-2020;3195;4.6(16)
01 -11-2020;3195;4.1(24)
01 -12-2020;3195;-1.3(27)
01 -01-2020;3175;-5.7(12)
01 -02-2020;3175;-1.5(22)
01 -03-2020;3175;-2.3(08)
01 -04-2020;3175;0.4(02)
01 -05-2020;3175;4.3(06)
01 -06-2020;3175;6.4(09)
01 -07-2020;3175;13.7(04)
01 -08-2020;3175;7.2(30)
01 -09-2020;3175;5.1(28)
01 -10-2020;3175;0.1(16)
01 -11-2020;3175;-1.2(22)
01 -12-2020;3175;-5.8(27)
01 -01-2020;2462;-10.8(20)
01 -02-2020;2462;-3.9(26)
01 -03-2020;2462;-5.7(07)
01 -04-2020;2462;-1.9(02)
01 -05-2020;2462;0.9(14)
01 -06-2020;2462;0.1(12)
01 -07-2020;2462;8.1(03)
01 -08-2020;2462;1.4(30)
01 -09-2020;2462;-0.5(26)
01 -10-2020;2462;-2.3(26)
01 -11-2020;2462;-0.9(25)
01 -12-2020;2462;-8.7(25)
01 -01-2020;6155A;4.5(08)
01 -02-2020;6155A;6.6(29)
01 -03-2020;6155A;7.6(08)
01 -04-2020;6155A;8.9(02)
01 -05-2020;6155A;10.6(13)
01 -06-2020;6155A;0
01 -07-2020;6155A;19.6(01)
01 -08-2020;6155A;19.6(21)
01 -09-2020;6155A;14.9(28)
01 -10-2020;6155A;9.6(17)
01 -11-2020;6155A;8.4(24)
01 -12-2020;6155A;3.3(27)
01 -01-2020;6000A;7.0(13)
01 -02-2020;6000A;9.4(04)
01 -03-2020;6000A;9.1(26)
01 -04-2020;6000A;0
01 -05-2020;6000A;13.7(14)
01 -06-2020;6000A;16.6(10)
01 -07-2020;6000A;20.6(07)
01 -08-2020;6000A;20.9(30)
01 -09-2020;6000A;17.6(28)
01 -10-2020;6000A;12.0(28)
01 -11-2020;6000A;10.0(28)
01 -12-2020;6000A;6.4(27)
01 -01-2020;7178I;0.5(06)
01 -02-2020;7178I;3.2(23)
01 -03-2020;7178I;6.1(29)
01 -04-2020;7178I;7.9(04)
01 -05-2020;7178I;11.2(13)
01 -06-2020;7178I;15.8(10)
01 -07-2020;7178I;20.0(07)
01 -08-2020;7178I;16.4(30)
01 -09-2020;7178I;13.7(28)
01 -10-2020;7178I;8.6(27)
01 -11-2020;7178I;6.1(23)
01 -12-2020;7178I;-0.3(27)
01 -01-2020;7228;-1.6(13)
01 -02-2020;7228;1.8(24)
01 -03-2020;7228;4.7(29)
01 -04-2020;7228;6.4(02)
01 -05-2020;7228;9.8(13)
01 -06-2020;7228;14.4(01)
01 -07-2020;7228;18.2(06)
01 -08-2020;7228;15.5(30)
01 -09-2020;7228;12.2(28)
01 -10-2020;7228;6.1(17)
01 -11-2020;7228;3.0(23)
01 -12-2020;7228;-1.9(27)
01 -01-2020;7031;1.0(14)
01 -02-2020;7031;2.1(24)
01 -03-2020;7031;5.8(29)
01 -04-2020;7031;8.3(02)
01 -05-2020;7031;11.0(13)
01 -06-2020;7031;15.5(10)
01 -07-2020;7031;18.8(02)
01 -08-2020;7031;19.0(14)
01 -09-2020;7031;14.5(28)
01 -10-2020;7031;8.0(18)
01 -11-2020;7031;4.5(24)
01 -12-2020;7031;1.0(31)
01 -01-2020;9262;-2.2(12)
01 -02-2020;9262;0.9(20)
01 -03-2020;9262;0
01 -04-2020;9262;0
01 -05-2020;9262;0
01 -06-2020;9262;0
01 -07-2020;9262;0
