Fecha;Estacion;DIAS_GRA
01-02-2022;B278;17.3
01-03-2022;B278;16.8
01-04-2022;B278;20.2
01-05-2022;B278;26.5
01-06-2022;B278;30.2
01-07-2022;B278;33.2
01-08-2022;B278;33.4
01-09-2022;B278;29.7
01-10-2022;B278;27.2
01-11-2022;B278;21.4
01-12-2022;B278;18.6
01-01-2022;B228;16.0
01-02-2022;B228;17.4
01-03-2022;B228;17.1
01-04-2022;B228;20.1
01-05-2022;B228;25.2
01-06-2022;B228;29.6
01-07-2022;B228;32.9
01-08-2022;B228;33.0
01-09-2022;B228;0
01-10-2022;B228;27.3
01-11-2022;B228;22.2
01-12-2022;B228;19.5
01-01-2022;0200E;14.1
01-02-2022;0200E;16.2
01-03-2022;0200E;13.2
01-04-2022;0200E;18.3
01-05-2022;0200E;25.6
01-06-2022;0200E;30.0
01-07-2022;0200E;31.6
01-08-2022;0200E;32.6
01-09-2022;0200E;26.9
01-10-2022;0200E;24.4
01-11-2022;0200E;19.2
01-12-2022;0200E;15.9
01-01-2022;0076;14.5
01-02-2022;0076;16.3
01-03-2022;0076;15.9
01-04-2022;0076;0
01-05-2022;0076;0
01-06-2022;0076;28.2
01-07-2022;0076;30.6
01-08-2022;0076;31.5
01-09-2022;0076;27.8
01-10-2022;0076;24.8
01-11-2022;0076;20.2
01-12-2022;0076;16.6
01-01-2022;1082;13.7
01-02-2022;1082;16.0
01-03-2022;1082;16.8
01-04-2022;1082;17.3
01-05-2022;1082;22.9
01-06-2022;1082;25.3
01-07-2022;1082;28.6
01-08-2022;1082;28.6
01-09-2022;1082;25.8
01-10-2022;1082;25.5
01-11-2022;1082;18.7
01-12-2022;1082;16.3
01-01-2022;2331;9.5
01-02-2022;2331;11.8
01-03-2022;2331;11.0
01-04-2022;2331;14.0
01-05-2022;2331;22.0
01-06-2022;2331;27.5
01-07-2022;2331;31.0
01-08-2022;2331;30.1
01-09-2022;2331;24.0
01-10-2022;2331;21.9
01-11-2022;2331;12.9
01-12-2022;2331;10.0
01-01-2022;3469A;14.1
01-02-2022;3469A;16.8
01-03-2022;3469A;15.6
01-04-2022;3469A;19.3
01-05-2022;3469A;28.3
01-06-2022;3469A;31.0
01-07-2022;3469A;38.1
01-08-2022;3469A;35.5
01-09-2022;3469A;28.4
01-10-2022;3469A;25.9
01-11-2022;3469A;17.0
01-12-2022;3469A;15.1
01-01-2022;5973;16.8
01-02-2022;5973;18.4
01-03-2022;5973;17.7
01-04-2022;5973;20.0
01-05-2022;5973;25.2
01-06-2022;5973;26.2
01-07-2022;5973;30.6
01-08-2022;5973;28.1
01-09-2022;5973;25.6
01-10-2022;5973;25.6
01-11-2022;5973;21.0
01-12-2022;5973;19.3
01-01-2022;5960;18.5
01-02-2022;5960;21.5
01-03-2022;5960;0
01-04-2022;5960;0
01-05-2022;5960;30.2
01-06-2022;5960;0
01-07-2022;5960;37.7
01-08-2022;5960;34.7
01-09-2022;5960;31.1
01-10-2022;5960;30.4
01-11-2022;5960;22.7
01-12-2022;5960;19.9
01-01-2022;5910;17.6
01-02-2022;5910;19.7
01-03-2022;5910;18.5
01-04-2022;5910;21.4
01-05-2022;5910;27.6
01-06-2022;5910;28.6
01-07-2022;5910;33.6
01-08-2022;5910;30.3
01-09-2022;5910;27.6
01-10-2022;5910;27.8
01-11-2022;5910;21.7
01-12-2022;5910;19.6
01-01-2022;6001;15.0
01-02-2022;6001;16.0
01-03-2022;6001;15.9
01-04-2022;6001;17.6
01-05-2022;6001;0
01-06-2022;6001;23.8
01-07-2022;6001;26.7
01-08-2022;6001;27.0
01-09-2022;6001;0
01-10-2022;6001;23.6
01-11-2022;6001;19.9
01-12-2022;6001;18.1
01-01-2022;1111;12.7
01-02-2022;1111;13.9
01-03-2022;1111;15.5
01-04-2022;1111;15.5
01-05-2022;1111;18.9
01-06-2022;1111;21.2
01-07-2022;1111;23.6
01-08-2022;1111;23.9
01-09-2022;1111;22.9
01-10-2022;1111;23.5
01-11-2022;1111;17.7
01-12-2022;1111;16.0
01-01-2022;1109;13.7
01-02-2022;1109;15.3
01-03-2022;1109;17.3
01-04-2022;1109;17.5
01-05-2022;1109;21.0
01-06-2022;1109;23.3
01-07-2022;1109;26.2
01-08-2022;1109;25.6
01-09-2022;1109;24.3
01-10-2022;1109;24.7
01-11-2022;1109;18.5
01-12-2022;1109;16.5
01-01-2022;8500A;16.0
01-02-2022;8500A;17.8
01-03-2022;8500A;16.1
01-04-2022;8500A;20.1
01-05-2022;8500A;25.5
01-06-2022;8500A;30.0
01-07-2022;8500A;32.0
01-08-2022;8500A;33.0
01-09-2022;8500A;29.1
01-10-2022;8500A;25.7
01-11-2022;8500A;21.6
01-12-2022;8500A;18.3
01-01-2022;5000C;16.1
01-02-2022;5000C;17.4
01-03-2022;5000C;0
01-04-2022;5000C;19.6
01-05-2022;5000C;23.3
01-06-2022;5000C;26.7
01-07-2022;5000C;28.4
01-08-2022;5000C;29.4
01-09-2022;5000C;27.8
01-10-2022;5000C;23.5
01-11-2022;5000C;21.4
01-12-2022;5000C;19.1
01-01-2022;4121;12.4
01-02-2022;4121;16.4
01-03-2022;4121;14.6
01-04-2022;4121;18.4
01-05-2022;4121;28.7
01-06-2022;4121;32.6
01-07-2022;4121;37.6
01-08-2022;4121;35.0
01-09-2022;4121;28.4
01-10-2022;4121;25.9
01-11-2022;4121;17.5
01-12-2022;4121;14.5
01-01-2022;5402;16.8
01-02-2022;5402;20.6
01-03-2022;5402;18.8
01-04-2022;5402;21.8
01-05-2022;5402;31.6
01-06-2022;5402;34.6
01-07-2022;5402;40.4
01-08-2022;5402;37.7
01-09-2022;5402;32.3
01-10-2022;5402;29.4
01-11-2022;5402;20.9
01-12-2022;5402;18.0
01-01-2022;8096;13.3
01-02-2022;8096;16.3
01-03-2022;8096;12.4
01-04-2022;8096;17.2
01-05-2022;8096;27.0
01-06-2022;8096;31.7
01-07-2022;8096;36.1
01-08-2022;8096;33.8
01-09-2022;8096;27.4
01-10-2022;8096;24.4
01-11-2022;8096;15.8
01-12-2022;8096;12.6
01-01-2022;1014;12.7
01-02-2022;1014;14.9
01-03-2022;1014;17.1
01-04-2022;1014;17.2
01-05-2022;1014;22.3
01-06-2022;1014;24.4
01-07-2022;1014;27.2
01-08-2022;1014;27.1
01-09-2022;1014;24.4
01-10-2022;1014;25.5
01-11-2022;1014;18.6
01-12-2022;1014;16.8
01-01-2022;1024E;10.8
01-02-2022;1024E;13.2
01-03-2022;1024E;14.9
01-04-2022;1024E;14.6
01-05-2022;1024E;19.7
01-06-2022;1024E;22.1
01-07-2022;1024E;24.2
01-08-2022;1024E;24.3
01-09-2022;1024E;22.1
01-10-2022;1024E;22.9
01-11-2022;1024E;16.5
01-12-2022;1024E;14.7
01-01-2022;0367;15.2
01-02-2022;0367;0
01-03-2022;0367;15.0
01-04-2022;0367;19.6
01-05-2022;0367;26.8
01-06-2022;0367;32.9
01-07-2022;0367;35.1
01-08-2022;0367;34.6
01-09-2022;0367;28.3
01-10-2022;0367;25.7
01-11-2022;0367;0
01-12-2022;0367;16.5
01-01-2022;5530E;15.7
01-02-2022;5530E;19.5
01-03-2022;5530E;16.7
01-04-2022;5530E;20.0
01-05-2022;5530E;30.1
01-06-2022;5530E;34.2
01-07-2022;5530E;39.3
01-08-2022;5530E;37.4
01-09-2022;5530E;31.2
01-10-2022;5530E;29.6
01-11-2022;5530E;20.3
01-12-2022;5530E;17.4
01-01-2022;5514;14.9
01-02-2022;5514;18.5
01-03-2022;5514;16.0
01-04-2022;5514;19.2
01-05-2022;5514;28.7
01-06-2022;5514;33.2
01-07-2022;5514;37.3
01-08-2022;5514;35.8
01-09-2022;5514;30.3
01-10-2022;5514;28.7
01-11-2022;5514;19.8
01-12-2022;5514;17.0
01-01-2022;3013;11.1
01-02-2022;3013;14.5
01-03-2022;3013;10.9
01-04-2022;3013;15.9
01-05-2022;3013;24.1
01-06-2022;3013;28.7
01-07-2022;3013;33.3
01-08-2022;3013;31.0
01-09-2022;3013;24.6
01-10-2022;3013;22.3
01-11-2022;3013;13.5
01-12-2022;3013;10.9
01-01-2022;4642E;18.3
01-02-2022;4642E;20.7
01-03-2022;4642E;19.1
01-04-2022;4642E;22.2
01-05-2022;4642E;28.4
01-06-2022;4642E;30.8
01-07-2022;4642E;35.3
01-08-2022;4642E;31.9
01-09-2022;4642E;29.5
01-10-2022;4642E;27.4
01-11-2022;4642E;22.0
01-12-2022;4642E;19.4
01-01-2022;9898;10.5
01-02-2022;9898;14.7
01-03-2022;9898;13.9
01-04-2022;9898;18.0
01-05-2022;9898;27.5
01-06-2022;9898;32.7
01-07-2022;9898;35.3
01-08-2022;9898;34.6
01-09-2022;9898;27.2
01-10-2022;9898;24.1
01-11-2022;9898;15.3
01-12-2022;9898;11.5
01-01-2022;5270B;13.9
01-02-2022;5270B;17.2
01-03-2022;5270B;15.5
01-04-2022;5270B;18.8
01-05-2022;5270B;29.2
01-06-2022;5270B;32.6
01-07-2022;5270B;38.1
01-08-2022;5270B;35.7
01-09-2022;5270B;29.3
01-10-2022;5270B;27.2
01-11-2022;5270B;18.4
01-12-2022;5270B;15.9
01-01-2022;9170;11.3
01-02-2022;9170;15.0
01-03-2022;9170;13.6
01-04-2022;9170;17.9
01-05-2022;9170;26.3
01-06-2022;9170;31.5
01-07-2022;9170;34.0
01-08-2022;9170;33.0
01-09-2022;9170;27.3
01-10-2022;9170;25.8
01-11-2022;9170;16.4
01-12-2022;9170;12.0
01-01-2022;C249I;20.8
01-02-2022;C249I;22.1
01-03-2022;C249I;22.0
01-04-2022;C249I;22.8
01-05-2022;C249I;24.7
01-06-2022;C249I;26.2
01-07-2022;C249I;28.7
01-08-2022;C249I;27.6
01-09-2022;C249I;27.5
01-10-2022;C249I;26.1
01-11-2022;C249I;24.9
01-12-2022;C249I;23.5
01-01-2022;C649I;0
01-02-2022;C649I;22.4
01-03-2022;C649I;0
01-04-2022;C649I;22.7
01-05-2022;C649I;24.9
01-06-2022;C649I;25.8
01-07-2022;C649I;28.2
01-08-2022;C649I;27.5
01-09-2022;C649I;27.0
01-10-2022;C649I;26.4
01-11-2022;C649I;25.3
01-12-2022;C649I;0
01-01-2022;C029O;21.8
01-02-2022;C029O;24.0
01-03-2022;C029O;22.8
01-04-2022;C029O;24.8
01-05-2022;C029O;0
01-06-2022;C029O;27.8
01-07-2022;C029O;0
01-08-2022;C029O;30.4
01-09-2022;C029O;0
01-10-2022;C029O;28.9
01-11-2022;C029O;26.7
01-12-2022;C029O;0
01-01-2022;2661;10.7
01-02-2022;2661;13.3
01-03-2022;2661;11.7
01-04-2022;2661;15.9
01-05-2022;2661;23.5
01-06-2022;2661;25.6
01-07-2022;2661;32.2
01-08-2022;2661;30.4
01-09-2022;2661;23.2
01-10-2022;2661;0
01-11-2022;2661;12.6
01-12-2022;2661;0
01-01-2022;1549;12.4
01-02-2022;1549;15.3
01-03-2022;1549;14.7
01-04-2022;1549;18.6
01-05-2022;1549;26.8
01-06-2022;1549;26.7
01-07-2022;1549;34.2
01-08-2022;1549;32.7
01-09-2022;1549;25.4
01-10-2022;1549;23.1
01-11-2022;1549;14.3
01-12-2022;1549;12.0
01-01-2022;9771C;10.7
01-02-2022;9771C;16.2
01-03-2022;9771C;15.9
01-04-2022;9771C;20.4
01-05-2022;9771C;29.4
01-06-2022;9771C;34.6
01-07-2022;9771C;35.9
01-08-2022;9771C;35.5
01-09-2022;9771C;28.8
01-10-2022;9771C;26.3
01-11-2022;9771C;18.5
01-12-2022;9771C;12.2
01-01-2022;1505;12.2
01-02-2022;1505;14.3
01-03-2022;1505;14.9
01-04-2022;1505;17.2
01-05-2022;1505;22.0
01-06-2022;1505;22.3
01-07-2022;1505;27.5
01-08-2022;1505;0
01-09-2022;1505;23.3
01-10-2022;1505;21.1
01-11-2022;1505;15.1
01-12-2022;1505;12.9
01-01-2022;3191E;10.5
01-02-2022;3191E;13.6
01-03-2022;3191E;10.9
01-04-2022;3191E;15.2
01-05-2022;3191E;23.9
01-06-2022;3191E;28.2
01-07-2022;3191E;33.9
01-08-2022;3191E;31.5
01-09-2022;3191E;24.2
01-10-2022;3191E;20.5
01-11-2022;3191E;13.0
01-12-2022;3191E;9.7
01-01-2022;3129;12.8
01-02-2022;3129;16.2
01-03-2022;3129;14.0
01-04-2022;3129;18.5
01-05-2022;3129;27.9
01-06-2022;3129;32.1
01-07-2022;3129;37.7
01-08-2022;3129;35.2
01-09-2022;3129;28.2
01-10-2022;3129;24.8
01-11-2022;3129;16.6
01-12-2022;3129;12.8
01-01-2022;3196;12.8
01-02-2022;3196;16.2
01-03-2022;3196;13.8
01-04-2022;3196;18.2
01-05-2022;3196;27.0
01-06-2022;3196;31.8
01-07-2022;3196;37.3
01-08-2022;3196;34.6
01-09-2022;3196;27.5
01-10-2022;3196;24.4
01-11-2022;3196;16.1
01-12-2022;3196;12.5
01-01-2022;3200;13.0
01-02-2022;3200;16.4
01-03-2022;3200;14.2
01-04-2022;3200;18.6
01-05-2022;3200;28.0
01-06-2022;3200;32.1
01-07-2022;3200;37.6
01-08-2022;3200;35.0
01-09-2022;3200;28.0
01-10-2022;3200;25.0
01-11-2022;3200;16.7
01-12-2022;3200;13.1
01-01-2022;3195;11.6
01-02-2022;3195;15.1
01-03-2022;3195;0
01-04-2022;3195;18.2
01-05-2022;3195;26.9
01-06-2022;3195;31.3
01-07-2022;3195;0
01-08-2022;3195;34.3
01-09-2022;3195;26.8
01-10-2022;3195;22.9
01-11-2022;3195;0
01-12-2022;3195;11.8
01-01-2022;3175;12.3
01-02-2022;3175;16.8
01-03-2022;3175;15.4
01-04-2022;3175;18.2
01-05-2022;3175;0
01-06-2022;3175;32.2
01-07-2022;3175;37.7
01-08-2022;3175;35.1
01-09-2022;3175;27.8
01-10-2022;3175;24.5
01-11-2022;3175;16.3
01-12-2022;3175;12.8
01-01-2022;2462;4.6
01-02-2022;2462;7.5
01-03-2022;2462;3.3
01-04-2022;2462;7.0
01-05-2022;2462;16.7
01-06-2022;2462;20.9
01-07-2022;2462;27.5
01-08-2022;2462;25.1
01-09-2022;2462;17.1
01-10-2022;2462;14.1
01-11-2022;2462;7.3
01-12-2022;2462;5.1
01-01-2022;6155A;17.3
01-02-2022;6155A;19.5
01-03-2022;6155A;18.9
01-04-2022;6155A;21.9
01-05-2022;6155A;27.1
01-06-2022;6155A;31.7
01-07-2022;6155A;31.5
01-08-2022;6155A;32.3
01-09-2022;6155A;31.0
01-10-2022;6155A;26.4
01-11-2022;6155A;22.9
01-12-2022;6155A;19.6
01-01-2022;6000A;16.6
01-02-2022;6000A;18.1
01-03-2022;6000A;0
01-04-2022;6000A;0
01-05-2022;6000A;23.8
01-06-2022;6000A;27.7
01-07-2022;6000A;29.4
01-08-2022;6000A;30.3
01-09-2022;6000A;28.3
01-10-2022;6000A;25.7
01-11-2022;6000A;22.5
01-12-2022;6000A;21.1
01-01-2022;7178I;17.4
01-02-2022;7178I;20.2
01-03-2022;7178I;17.9
01-04-2022;7178I;21.0
01-05-2022;7178I;29.2
01-06-2022;7178I;34.8
01-07-2022;7178I;36.3
01-08-2022;7178I;36.4
01-09-2022;7178I;32.7
01-10-2022;7178I;27.6
01-11-2022;7178I;23.5
01-12-2022;7178I;20.9
01-01-2022;7228;16.7
01-02-2022;7228;20.0
01-03-2022;7228;18.1
01-04-2022;7228;21.7
01-05-2022;7228;29.8
01-06-2022;7228;35.0
01-07-2022;7228;36.5
01-08-2022;7228;36.5
01-09-2022;7228;32.8
01-10-2022;7228;27.7
01-11-2022;7228;23.0
01-12-2022;7228;20.0
01-01-2022;7031;16.1
01-02-2022;7031;18.0
01-03-2022;7031;17.3
01-04-2022;7031;19.1
01-05-2022;7031;24.6
01-06-2022;7031;28.5
01-07-2022;7031;30.3
01-08-2022;7031;31.5
01-09-2022;7031;29.1
01-10-2022;7031;25.1
01-11-2022;7031;22.3
01-12-2022;7031;18.9
01-01-2022;9263D;10.9
01-02-2022;9263D;14.1
01-03-2022;9263D;14.1
01-04-2022;9263D;16.6
01-05-2022;9263D;25.5
01-06-2022;9263D;30.7
01-07-2022;9263D;32.9
01-08-2022;9263D;33.4
01-09-2022;9263D;27.0
01-10-2022;9263D;25.4
01-11-2022;9263D;15.1
01-12-2022;9263D;12.3
01-01-2022;9262;0
01-02-2022;9262;13.6
01-03-2022;9262;13.8
01-04-2022;9262;16.0
01-05-2022;9262;24.8
01-06-2022;9262;0
01-07-2022;9262;31.3
01-08-2022;9262;31.8
01-09-2022;9262;25.9
01-10-2022;9262;25.1
01-11-2022;9262;15.1
01-12-2022;9262;12.3
01-01-2022;1690A;15.6
01-02-2022;1690A;17.7
01-03-2022;1690A;17.6
01-04-2022;1690A;21.0
01-05-2022;1690A;27.6
01-06-2022;1690A;26.8
01-07-2022;1690A;35.2
01-08-2022;1690A;34.4
01-09-2022;1690A;0
01-10-2022;1690A;0
01-11-2022;1690A;0
01-12-2022;1690A;15.8
01-01-2022;1484C;15.4
01-02-2022;1484C;16.5
01-03-2022;1484C;17.2
01-04-2022;1484C;18.0
01-05-2022;1484C;23.7
01-06-2022;1484C;23.0
01-07-2022;1484C;29.8
01-08-2022;1484C;27.4
01-09-2022;1484C;24.7
01-10-2022;1484C;21.6
01-11-2022;1484C;16.7
01-12-2022;1484C;15.3
01-01-2022;1495;0
01-02-2022;1495;15.5
01-03-2022;1495;15.7
01-04-2022;1495;0
01-05-2022;1495;22.8
01-06-2022;1495;0
01-07-2022;1495;30.1
01-08-2022;1495;0
01-09-2022;1495;23.9
01-10-2022;1495;20.8
01-11-2022;1495;15.7
01-12-2022;1495;14.3
01-01-2022;2867;11.6
01-02-2022;2867;14.3
01-03-2022;2867;13.3
01-04-2022;2867;16.8
01-05-2022;2867;25.6
01-06-2022;2867;28.9
01-07-2022;2867;35.2
01-08-2022;2867;33.3
01-09-2022;2867;26.0
01-10-2022;2867;23.7
01-11-2022;2867;15.2
01-12-2022;2867;12.4
01-01-2022;2870;12.6
01-02-2022;2870;15.1
01-03-2022;2870;13.9
01-04-2022;2870;17.7
01-05-2022;2870;25.9
01-06-2022;2870;28.4
01-07-2022;2870;35.2
01-08-2022;2870;33.4
01-09-2022;2870;26.0
01-10-2022;2870;23.4
01-11-2022;2870;15.4
01-12-2022;2870;12.9
01-01-2022;C929I;21.8
01-02-2022;C929I;21.5
01-03-2022;C929I;20.8
01-04-2022;C929I;21.6
01-05-2022;C929I;23.4
01-06-2022;C929I;23.9
01-07-2022;C929I;25.5
01-08-2022;C929I;26.1
01-09-2022;C929I;26.4
01-10-2022;C929I;25.4
01-11-2022;C929I;24.3
01-12-2022;C929I;23.6
01-01-2022;C430E;6.7
01-02-2022;C430E;7.6
01-03-2022;C430E;9.4
01-04-2022;C430E;12.7
01-05-2022;C430E;17.9
01-06-2022;C430E;19.7
01-07-2022;C430E;24.0
01-08-2022;C430E;23.2
01-09-2022;C430E;17.1
01-10-2022;C430E;16.2
01-11-2022;C430E;14.1
01-12-2022;C430E;10.3
01-01-2022;C139E;21.9
01-02-2022;C139E;21.6
01-03-2022;C139E;20.8
01-04-2022;C139E;21.5
01-05-2022;C139E;23.7
01-06-2022;C139E;24.3
01-07-2022;C139E;25.6
01-08-2022;C139E;26.2
01-09-2022;C139E;26.4
01-10-2022;C139E;25.6
01-11-2022;C139E;24.8
01-12-2022;C139E;23.8
01-01-2022;C449C;22.1
01-02-2022;C449C;22.8
01-03-2022;C449C;22.1
01-04-2022;C449C;23.2
01-05-2022;C449C;25.6
01-06-2022;C449C;26.9
01-07-2022;C449C;30.6
01-08-2022;C449C;29.8
01-09-2022;C449C;27.8
01-10-2022;C449C;27.1
01-11-2022;C449C;25.2
01-12-2022;C449C;23.9
01-01-2022;C447A;17.4
01-02-2022;C447A;18.1
01-03-2022;C447A;16.2
01-04-2022;C447A;0
01-05-2022;C447A;22.3
01-06-2022;C447A;21.9
01-07-2022;C447A;26.3
01-08-2022;C447A;26.2
01-09-2022;C447A;23.8
01-10-2022;C447A;23.1
01-11-2022;C447A;21.8
01-12-2022;C447A;19.5
01-01-2022;C429I;22.7
01-02-2022;C429I;24.1
01-03-2022;C429I;22.4
01-04-2022;C429I;23.5
01-05-2022;C429I;25.6
01-06-2022;C429I;26.4
01-07-2022;C429I;29.7
01-08-2022;C429I;29.2
01-09-2022;C429I;28.2
01-10-2022;C429I;27.6
01-11-2022;C429I;26.5
01-12-2022;C429I;24.4
01-01-2022;2465;10.0
01-02-2022;2465;12.9
01-03-2022;2465;11.4
01-04-2022;2465;14.4
01-05-2022;2465;23.5
01-06-2022;2465;27.9
01-07-2022;2465;33.7
01-08-2022;2465;31.4
01-09-2022;2465;23.9
01-10-2022;2465;21.9
01-11-2022;2465;13.7
01-12-2022;2465;11.7
01-01-2022;5796;18.1
01-02-2022;5796;21.4
01-03-2022;5796;19.1
01-04-2022;5796;22.3
01-05-2022;5796;30.6
01-06-2022;5796;33.8
01-07-2022;5796;40.2
01-08-2022;5796;36.8
01-09-2022;5796;32.2
01-10-2022;5796;30.4
01-11-2022;5796;22.4
01-12-2022;5796;19.6
01-01-2022;5783;17.2
01-02-2022;5783;20.4
01-03-2022;5783;18.6
01-04-2022;5783;22.0
01-05-2022;5783;31.2
01-06-2022;5783;34.2
01-07-2022;5783;39.4
01-08-2022;5783;35.5
01-09-2022;5783;31.6
01-10-2022;5783;29.1
01-11-2022;5783;21.7
01-12-2022;5783;0
01-01-2022;2030;12.2
01-02-2022;2030;13.7
01-03-2022;2030;10.1
01-04-2022;2030;15.2
01-05-2022;2030;23.2
01-06-2022;2030;28.4
01-07-2022;2030;33.8
01-08-2022;2030;31.7
01-09-2022;2030;24.8
01-10-2022;2030;22.2
01-11-2022;2030;13.7
01-12-2022;2030;10.5
01-01-2022;0016A;15.7
01-02-2022;0016A;17.3
01-03-2022;0016A;16.0
01-04-2022;0016A;20.3
01-05-2022;0016A;26.0
01-06-2022;0016A;29.9
01-07-2022;0016A;32.2
01-08-2022;0016A;32.7
01-09-2022;0016A;28.1
01-10-2022;0016A;25.1
01-11-2022;0016A;20.3
01-12-2022;0016A;17.1
01-01-2022;9981A;16.2
01-02-2022;9981A;19.3
01-03-2022;9981A;16.4
